"","COUNTYFP","YEAR","PPT","Irrigation","Min_Temp","Mean_Temp","Max_Temp","Zero_PPT_days","Extreme_days","SDI","GC"
"5746",29,2011,359.99,148,11.80315996,24.894636218587,37.60859405,42,2,0.986464974810586,0.80423789856953
"5747",31,2011,279.96,228,12.80087107,24.9027441271739,37.01570693,42,1,0.989035121538462,0.82628761066974
"5748",33,2011,374.46,134,10.67949952,25.3433944642391,37.7131629,46,3,0.923017576175052,0.844099436569243
"5749",35,2011,223.14,285,9.28060174,22.258428495,32.68754227,37,0,0.99914264293829,0.745565383325153
"5750",36,2011,298.32,210,11.69443477,26.33560138,38.37505368,52,4,0.918502456125301,0.89764313401822
"5751",37,2011,309.26,199,13.29564254,25.4526716117391,37.7182713,49,3,0.932471228581372,0.844157695232408
"5752",41,2011,297.79,210,10.69522718,25.6300429241304,37.77502571,46,4,0.971854675143475,0.885983766855777
"5753",43,2011,182.91,325,9.86565653,24.0472400756522,38.14721049,46,2,0.99058274277804,0.817095946067128
"5754",45,2011,155.11,353,9.606066438,22.6671288333696,34.90064095,40,0,0.906162172113477,0.837159038478426
"5755",47,2011,294.4,214,10.37683409,24.8061758246739,38.46560009,45,4,0.922217873418722,0.841528459646653
"5756",49,2011,337.5,170,11.3812926,25.0643938643478,37.89549509,47,2,0.967291787533144,0.824283452749917
"5757",51,2011,364.13,144,10.36859421,22.1050695809783,31.43184255,40,0,0.915000967762954,0.774802063294545
"5758",53,2011,375.38,133,10.79162889,25.6592229704348,38.11098193,48,4,0.976209687729042,0.859607068035755
"5759",57,2011,428.03,80,11.00820363,25.8487658902174,37.63017582,45,4,0.900910764096441,0.853125935693597
"5760",59,2011,241.51,266,NA,NA,NA,56,0,0.93882537138843,0.876780863546005
"5761",61,2011,234.62,273,10.11870805,24.5600401842391,38.41859085,36,4,0.981943237528687,0.808095741435382
"5762",63,2011,136.02,372,9.322313045,21.9106179254348,32.6740603,36,0,0.963312121619399,0.753606864993229
"5763",65,2011,339.63,168,10.6360053,24.6080419628261,37.45905534,47,1,0.954454547213178,0.852542796749135
"5764",67,2011,292.65,215,9.342179295,26.5825466757609,40.00349355,51,8,0.771428318937164,0.901529659802622
"5765",69,2011,193.56,314,9.013270566,23.2979642332609,37.22888567,40,1,0.999373260786829,0.803108305519253
"5766",71,2011,179.3,329,9.03797916,22.2740854368478,33.53208206,41,0,0.891775956721169,0.812660082806975
"5767",73,2011,345.75,162,12.33130523,25.8617550951087,37.22665805,48,4,0.936953679410837,0.895575664275449
"5768",75,2011,290.34,218,10.72186315,24.803599976413,37.63008588,45,1,0.933517751362986,0.856442517321535
"5769",77,2011,255.45,253,7.334240503,20.8155022901087,31.10248318,32,0,0.988251163370569,0.717199162941225
"5770",79,2011,263.76,244,10.19195411,24.0446876742391,37.32404049,44,1,0.947377084434162,0.836520903868664
"5771",81,2011,335.93,172,11.14555866,25.9439999073913,38.33315575,49,4,0.871922454027249,0.877572130898427
"5772",83,2011,214.88,293,13.3196529,25.476997941087,37.39158182,46,2,0.939376460809797,0.829415671184553
"5773",85,2011,371.57,136,10.93172305,25.2959292525,37.8921692,48,3,0.960116511492075,0.844813402760104
"5774",87,2011,304.71,203,11.36763257,25.8880021195652,38.18631422,51,4,0.96359168329376,0.879057854100502
"5775",89,2011,151.3,357,11.94433928,25.1706401752174,36.82741386,43,0,0.982986954978591,0.839828283087055
"5776",91,2011,238.77,269,6.043095398,19.965051616087,34.01228808,39,0,0.969042348284111,0.801713880891693
"5777",93,2011,318.37,190,11.52275819,26.259724303913,38.40435218,43,4,0.92898290238356,0.891081138714289
"5778",95,2011,347.91,160,12.31854224,26.5347699986957,38.35267588,48,4,0.931510442642701,0.888728005099437
"5779",97,2011,405.11,103,10.65778002,25.8747834728261,37.84655504,45,4,0.908690839517537,0.852338085314322
"5780",99,2011,376.16,132,11.51838104,25.4653830369565,37.28725898,50,4,0.93910357864865,0.862087822774824
"5781",101,2011,429.71,78,10.87481972,25.7856712451087,37.9709257,48,4,0.939524037902487,0.840690243292247
"5782",103,2011,363.86,144,11.89905304,25.6365063495652,37.1337637,50,4,0.894389767176241,0.887386983098533
"5783",105,2011,288.61,219,11.0171078,23.6503837694565,33.38152695,34,0,0.992979550700893,0.763116330487733
"5784",107,2011,236.35,272,9.870984828,24.535783533587,38.2205297,33,4,0.962720632056579,0.816199814247725
"5785",109,2011,302.05,206,10.3957884,24.7944814141304,37.91853903,48,2,0.931381689664207,0.857497469053595
"5786",111,2011,332.06,176,12.47082088,25.5624477655435,37.8713596,51,4,0.964302212857054,0.853353732046978
"5787",113,2011,270.28,238,10.3616497,24.173687376087,37.6573019,44,1,0.927607183004841,0.839147159566006
"5788",115,2011,354.44,154,13.02839387,25.5735355761957,36.40173516,53,3,0.949961979998899,0.891684402845896
"5789",117,2011,268.24,240,13.37073909,26.200753728587,38.51044444,47,4,0.954759665379714,0.857064088202656
"5790",119,2011,364.21,144,11.96627973,25.7598813872826,37.21718675,50,4,0.90452322652029,0.880257366157372
"5791",121,2011,178.69,329,9.954582834,22.9100152203261,34.23285535,35,0,0.933324991171276,0.832717240498006
"5792",125,2011,271.1,237,11.43079895,24.1723696293478,36.76427198,38,0,0.966188215296234,0.818590186357681
"5793",127,2011,311.74,196,11.26113456,26.0581532568478,38.07955864,50,4,0.949596557360001,0.883333478297953
"5794",131,2011,303.37,205,14.66525346,26.0004796640217,36.83507259,42,3,0.972876536008995,0.889870134574012
"5795",133,2011,363.23,145,12.1688094,25.6365132961957,37.00005997,50,4,0.817994411787688,0.887998017564019
"5796",135,2011,314.49,194,11.34824146,25.2609931082609,37.62679253,50,2,0.963508458276759,0.84992175944644
"5797",137,2011,296.94,211,10.91650832,24.6748587347826,38.0509671,48,1,0.934831599252375,0.836503361479883
"5798",139,2011,245.36,263,8.945086846,23.3289429154348,37.24933649,42,0,0.963697840171195,0.804862724569068
"5799",141,2011,199.65,308,11.49770024,24.0349150008696,34.86529655,34,0,0.986312877348075,0.755195040732032
"5800",143,2011,183.95,324,12.73167371,25.0754449740217,36.85228767,42,0,0.975300416789035,0.814761039662779
"5801",145,2011,313.48,195,10.91523867,24.8904230543478,37.57801922,51,1,0.949808278863083,0.863358388634259
"5802",147,2011,290.22,218,12.35588467,25.246127511413,37.93466407,49,3,0.914358004474849,0.844849611435336
"5803",149,2011,349.84,158,10.58209214,25.8823457394565,38.03952275,52,4,0.942878207234844,0.894428100421743
"5804",153,2011,230.35,278,10.23975276,25.2305776557609,39.30766908,46,4,0.977272581871636,0.83195145927574
"5805",155,2011,172.07,336,9.508139014,22.7537043968478,33.78581415,40,0,0.910953130436641,0.782974700278157
"5806",157,2011,212.86,295,9.874425235,23.7686927582609,37.46798467,45,1,0.996751193785081,0.821774131467206
"5807",159,2011,384.81,123,11.41357827,25.729050188913,37.39740521,46,4,0.872582741609678,0.870058574709511
"5808",161,2011,242.4,266,12.41845639,24.9942824654348,36.53212524,60,1,0.952039799937736,0.865488227868053
"5809",163,2011,235.29,273,10.20347961,23.3465786452174,36.24717514,40,0,0.990904791326679,0.798021062861834
"5810",165,2011,235.7,272,8.525279028,22.9061874275,36.75008916,33,0,0.937419056602824,0.788580125691323
"5811",167,2011,322.8,185,9.887852476,22.1437372622826,31.69053759,34,0,0.962433521168072,0.744730711049169
"5812",169,2011,297.96,210,11.25864478,23.3897959983696,33.01169351,34,0,0.993649900851227,0.731144078499986
"5813",171,2011,215.66,292,8.327822527,22.8204965944565,37.12221693,36,0,0.939409125375225,0.809381100291136
"5814",173,2011,246.58,261,8.27567022,21.552819631413,31.50662064,32,0,0.978005450323674,0.734388052789627
"5815",175,2011,335.61,172,10.27156328,26.1926252030435,39.00703203,44,5,0.836102718296546,0.889025933289043
"5816",177,2011,300.74,207,10.59716673,25.0739488797826,38.25613939,50,3,0.920053740825492,0.854568441465193
"5817",179,2011,299.92,208,10.68945297,25.121416723913,37.72960795,51,4,0.942090355316077,0.834986114605449
"5818",181,2011,329.97,178,11.59746497,26.2174862554348,38.13246442,50,4,0.940350133593275,0.890732730835504
"5819",183,2011,374.64,133,10.56627114,25.8182881841304,38.34535172,46,4,0.928109736084977,0.873564405493419
"5820",185,2011,246.94,261,8.312637776,20.9902858517391,30.56479971,31,0,0.982975757092978,0.726285100532934
"5821",187,2011,203.05,305,9.782130229,23.6941632906522,37.64551484,41,1,0.962302896516058,0.828918986223008
"5822",191,2011,260.22,248,9.874872584,22.5975182909783,32.38754757,32,0,0.997844855054832,0.733691574948302
"5823",193,2011,387.91,120,11.85769612,25.6229648966304,37.26373296,46,4,0.905187310105861,0.856962465478427
"5824",195,2011,388.31,120,10.59678288,22.1439708921739,31.38796205,34,0,0.979362950719889,0.74078360898305
"5825",197,2011,215.78,292,8.351988261,21.9644010904348,32.61239282,34,0,0.999546004043483,0.77540211270512
"5826",199,2011,390.93,117,12.92870589,26.5898327446739,38.24175099,49,5,0.981895715247664,0.881029784202316
"5827",510,2011,NA,NA,NA,NA,NA,53,0,0.8364220017847,0.889146184814515
"5828",520,2011,226.84,281,10.52217236,23.1386282726087,32.89625598,50,0,0.996427757900456,0.786116636975153
"5829",530,2011,181.88,326,11.09458103,24.3694950683696,36.9622005,55,0,0.947940223375165,0.866709779010207
"5830",540,2011,303.71,204,12.12154095,24.5908513051087,37.39553131,59,2,0.997123284549546,0.824037469308321
"5831",550,2011,297.77,210,11.80631168,25.9492269469565,37.74114546,47,4,0.87731139554616,0.873196587376076
"5832",580,2011,NA,NA,NA,NA,NA,49,0,0.929009042195399,0.853322672445094
"5833",590,2011,154.67,353,13.61825936,25.9198473630435,37.3311348,58,3,0.891141875005301,0.915217445006091
"5834",595,2011,296.93,211,10.69654168,25.9481484144565,38.16827786,57,4,0.787158328296092,0.904525265817711
"5835",600,2011,NA,NA,NA,NA,NA,56,0,0.93882537138843,0.876780863546005
"5836",600,2011,NA,NA,NA,NA,NA,56,0,0.93882537138843,0.857432945342454
"5837",600,2011,NA,NA,NA,NA,NA,56,0,0.929660714238962,0.876780863546005
"5838",600,2011,NA,NA,NA,NA,NA,56,0,0.929660714238962,0.857432945342454
"5839",600,2011,NA,NA,NA,NA,NA,56,4,0.93882537138843,0.876780863546005
"5840",600,2011,NA,NA,NA,NA,NA,56,4,0.93882537138843,0.857432945342454
"5841",600,2011,NA,NA,NA,NA,NA,56,4,0.929660714238962,0.876780863546005
"5842",600,2011,NA,NA,NA,NA,NA,56,4,0.929660714238962,0.857432945342454
"5843",600,2011,NA,NA,NA,NA,NA,45,0,0.93882537138843,0.876780863546005
"5844",600,2011,NA,NA,NA,NA,NA,45,0,0.93882537138843,0.857432945342454
"5845",600,2011,NA,NA,NA,NA,NA,45,0,0.929660714238962,0.876780863546005
"5846",600,2011,NA,NA,NA,NA,NA,45,0,0.929660714238962,0.857432945342454
"5847",600,2011,NA,NA,NA,NA,NA,45,4,0.93882537138843,0.876780863546005
"5848",600,2011,NA,NA,NA,NA,NA,45,4,0.93882537138843,0.857432945342454
"5849",600,2011,NA,NA,NA,NA,NA,45,4,0.929660714238962,0.876780863546005
"5850",600,2011,NA,NA,NA,NA,NA,45,4,0.929660714238962,0.857432945342454
"5851",600,2011,NA,NA,NA,NA,38.44148786,56,0,0.93882537138843,0.876780863546005
"5852",600,2011,NA,NA,NA,NA,38.44148786,56,0,0.93882537138843,0.857432945342454
"5853",600,2011,NA,NA,NA,NA,38.44148786,56,0,0.929660714238962,0.876780863546005
"5854",600,2011,NA,NA,NA,NA,38.44148786,56,0,0.929660714238962,0.857432945342454
"5855",600,2011,NA,NA,NA,NA,38.44148786,56,4,0.93882537138843,0.876780863546005
"5856",600,2011,NA,NA,NA,NA,38.44148786,56,4,0.93882537138843,0.857432945342454
"5857",600,2011,NA,NA,NA,NA,38.44148786,56,4,0.929660714238962,0.876780863546005
"5858",600,2011,NA,NA,NA,NA,38.44148786,56,4,0.929660714238962,0.857432945342454
"5859",600,2011,NA,NA,NA,NA,38.44148786,45,0,0.93882537138843,0.876780863546005
"5860",600,2011,NA,NA,NA,NA,38.44148786,45,0,0.93882537138843,0.857432945342454
"5861",600,2011,NA,NA,NA,NA,38.44148786,45,0,0.929660714238962,0.876780863546005
"5862",600,2011,NA,NA,NA,NA,38.44148786,45,0,0.929660714238962,0.857432945342454
"5863",600,2011,NA,NA,NA,NA,38.44148786,45,4,0.93882537138843,0.876780863546005
"5864",600,2011,NA,NA,NA,NA,38.44148786,45,4,0.93882537138843,0.857432945342454
"5865",600,2011,NA,NA,NA,NA,38.44148786,45,4,0.929660714238962,0.876780863546005
"5866",600,2011,NA,NA,NA,NA,38.44148786,45,4,0.929660714238962,0.857432945342454
"5867",600,2011,NA,NA,NA,25.1543762995652,NA,56,0,0.93882537138843,0.876780863546005
"5868",600,2011,NA,NA,NA,25.1543762995652,NA,56,0,0.93882537138843,0.857432945342454
"5869",600,2011,NA,NA,NA,25.1543762995652,NA,56,0,0.929660714238962,0.876780863546005
"5870",600,2011,NA,NA,NA,25.1543762995652,NA,56,0,0.929660714238962,0.857432945342454
"5871",600,2011,NA,NA,NA,25.1543762995652,NA,56,4,0.93882537138843,0.876780863546005
"5872",600,2011,NA,NA,NA,25.1543762995652,NA,56,4,0.93882537138843,0.857432945342454
"5873",600,2011,NA,NA,NA,25.1543762995652,NA,56,4,0.929660714238962,0.876780863546005
"5874",600,2011,NA,NA,NA,25.1543762995652,NA,56,4,0.929660714238962,0.857432945342454
"5875",600,2011,NA,NA,NA,25.1543762995652,NA,45,0,0.93882537138843,0.876780863546005
"5876",600,2011,NA,NA,NA,25.1543762995652,NA,45,0,0.93882537138843,0.857432945342454
"5877",600,2011,NA,NA,NA,25.1543762995652,NA,45,0,0.929660714238962,0.876780863546005
"5878",600,2011,NA,NA,NA,25.1543762995652,NA,45,0,0.929660714238962,0.857432945342454
"5879",600,2011,NA,NA,NA,25.1543762995652,NA,45,4,0.93882537138843,0.876780863546005
"5880",600,2011,NA,NA,NA,25.1543762995652,NA,45,4,0.93882537138843,0.857432945342454
"5881",600,2011,NA,NA,NA,25.1543762995652,NA,45,4,0.929660714238962,0.876780863546005
"5882",600,2011,NA,NA,NA,25.1543762995652,NA,45,4,0.929660714238962,0.857432945342454
"5883",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,0,0.93882537138843,0.876780863546005
"5884",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,0,0.93882537138843,0.857432945342454
"5885",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,0,0.929660714238962,0.876780863546005
"5886",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,0,0.929660714238962,0.857432945342454
"5887",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,4,0.93882537138843,0.876780863546005
"5888",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,4,0.93882537138843,0.857432945342454
"5889",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,4,0.929660714238962,0.876780863546005
"5890",600,2011,NA,NA,NA,25.1543762995652,38.44148786,56,4,0.929660714238962,0.857432945342454
"5891",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,0,0.93882537138843,0.876780863546005
"5892",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,0,0.93882537138843,0.857432945342454
"5893",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,0,0.929660714238962,0.876780863546005
"5894",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,0,0.929660714238962,0.857432945342454
"5895",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,4,0.93882537138843,0.876780863546005
"5896",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,4,0.93882537138843,0.857432945342454
"5897",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,4,0.929660714238962,0.876780863546005
"5898",600,2011,NA,NA,NA,25.1543762995652,38.44148786,45,4,0.929660714238962,0.857432945342454
"5899",600,2011,NA,NA,10.55011141,NA,NA,56,0,0.93882537138843,0.876780863546005
"5900",600,2011,NA,NA,10.55011141,NA,NA,56,0,0.93882537138843,0.857432945342454
"5901",600,2011,NA,NA,10.55011141,NA,NA,56,0,0.929660714238962,0.876780863546005
"5902",600,2011,NA,NA,10.55011141,NA,NA,56,0,0.929660714238962,0.857432945342454
"5903",600,2011,NA,NA,10.55011141,NA,NA,56,4,0.93882537138843,0.876780863546005
"5904",600,2011,NA,NA,10.55011141,NA,NA,56,4,0.93882537138843,0.857432945342454
"5905",600,2011,NA,NA,10.55011141,NA,NA,56,4,0.929660714238962,0.876780863546005
"5906",600,2011,NA,NA,10.55011141,NA,NA,56,4,0.929660714238962,0.857432945342454
"5907",600,2011,NA,NA,10.55011141,NA,NA,45,0,0.93882537138843,0.876780863546005
"5908",600,2011,NA,NA,10.55011141,NA,NA,45,0,0.93882537138843,0.857432945342454
"5909",600,2011,NA,NA,10.55011141,NA,NA,45,0,0.929660714238962,0.876780863546005
"5910",600,2011,NA,NA,10.55011141,NA,NA,45,0,0.929660714238962,0.857432945342454
"5911",600,2011,NA,NA,10.55011141,NA,NA,45,4,0.93882537138843,0.876780863546005
"5912",600,2011,NA,NA,10.55011141,NA,NA,45,4,0.93882537138843,0.857432945342454
"5913",600,2011,NA,NA,10.55011141,NA,NA,45,4,0.929660714238962,0.876780863546005
"5914",600,2011,NA,NA,10.55011141,NA,NA,45,4,0.929660714238962,0.857432945342454
"5915",600,2011,NA,NA,10.55011141,NA,38.44148786,56,0,0.93882537138843,0.876780863546005
"5916",600,2011,NA,NA,10.55011141,NA,38.44148786,56,0,0.93882537138843,0.857432945342454
"5917",600,2011,NA,NA,10.55011141,NA,38.44148786,56,0,0.929660714238962,0.876780863546005
"5918",600,2011,NA,NA,10.55011141,NA,38.44148786,56,0,0.929660714238962,0.857432945342454
"5919",600,2011,NA,NA,10.55011141,NA,38.44148786,56,4,0.93882537138843,0.876780863546005
"5920",600,2011,NA,NA,10.55011141,NA,38.44148786,56,4,0.93882537138843,0.857432945342454
"5921",600,2011,NA,NA,10.55011141,NA,38.44148786,56,4,0.929660714238962,0.876780863546005
"5922",600,2011,NA,NA,10.55011141,NA,38.44148786,56,4,0.929660714238962,0.857432945342454
"5923",600,2011,NA,NA,10.55011141,NA,38.44148786,45,0,0.93882537138843,0.876780863546005
"5924",600,2011,NA,NA,10.55011141,NA,38.44148786,45,0,0.93882537138843,0.857432945342454
"5925",600,2011,NA,NA,10.55011141,NA,38.44148786,45,0,0.929660714238962,0.876780863546005
"5926",600,2011,NA,NA,10.55011141,NA,38.44148786,45,0,0.929660714238962,0.857432945342454
"5927",600,2011,NA,NA,10.55011141,NA,38.44148786,45,4,0.93882537138843,0.876780863546005
"5928",600,2011,NA,NA,10.55011141,NA,38.44148786,45,4,0.93882537138843,0.857432945342454
"5929",600,2011,NA,NA,10.55011141,NA,38.44148786,45,4,0.929660714238962,0.876780863546005
"5930",600,2011,NA,NA,10.55011141,NA,38.44148786,45,4,0.929660714238962,0.857432945342454
"5931",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,0,0.93882537138843,0.876780863546005
"5932",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,0,0.93882537138843,0.857432945342454
"5933",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,0,0.929660714238962,0.876780863546005
"5934",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,0,0.929660714238962,0.857432945342454
"5935",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,4,0.93882537138843,0.876780863546005
"5936",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,4,0.93882537138843,0.857432945342454
"5937",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,4,0.929660714238962,0.876780863546005
"5938",600,2011,NA,NA,10.55011141,25.1543762995652,NA,56,4,0.929660714238962,0.857432945342454
"5939",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,0,0.93882537138843,0.876780863546005
"5940",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,0,0.93882537138843,0.857432945342454
"5941",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,0,0.929660714238962,0.876780863546005
"5942",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,0,0.929660714238962,0.857432945342454
"5943",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,4,0.93882537138843,0.876780863546005
"5944",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,4,0.93882537138843,0.857432945342454
"5945",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,4,0.929660714238962,0.876780863546005
"5946",600,2011,NA,NA,10.55011141,25.1543762995652,NA,45,4,0.929660714238962,0.857432945342454
"5947",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,0,0.93882537138843,0.876780863546005
"5948",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,0,0.93882537138843,0.857432945342454
"5949",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,0,0.929660714238962,0.876780863546005
"5950",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,0,0.929660714238962,0.857432945342454
"5951",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,4,0.93882537138843,0.876780863546005
"5952",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,4,0.93882537138843,0.857432945342454
"5953",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,4,0.929660714238962,0.876780863546005
"5954",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,56,4,0.929660714238962,0.857432945342454
"5955",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,0,0.93882537138843,0.876780863546005
"5956",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,0,0.93882537138843,0.857432945342454
"5957",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,0,0.929660714238962,0.876780863546005
"5958",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,0,0.929660714238962,0.857432945342454
"5959",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,4,0.93882537138843,0.876780863546005
"5960",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,4,0.93882537138843,0.857432945342454
"5961",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,4,0.929660714238962,0.876780863546005
"5962",600,2011,NA,NA,10.55011141,25.1543762995652,38.44148786,45,4,0.929660714238962,0.857432945342454
"5963",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,8,0.771428318937164,0.901529659802622
"5964",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,8,0.771428318937164,0.833399633400405
"5965",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,8,0.943709700544189,0.901529659802622
"5966",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,8,0.943709700544189,0.833399633400405
"5967",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,0,0.771428318937164,0.901529659802622
"5968",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,0,0.771428318937164,0.833399633400405
"5969",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,0,0.943709700544189,0.901529659802622
"5970",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,51,0,0.943709700544189,0.833399633400405
"5971",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,8,0.771428318937164,0.901529659802622
"5972",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,8,0.771428318937164,0.833399633400405
"5973",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,8,0.943709700544189,0.901529659802622
"5974",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,8,0.943709700544189,0.833399633400405
"5975",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,0,0.771428318937164,0.901529659802622
"5976",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,0,0.771428318937164,0.833399633400405
"5977",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,0,0.943709700544189,0.901529659802622
"5978",620,2011,210.7,297,9.342179295,26.5825466757609,40.00349355,37,0,0.943709700544189,0.833399633400405
"5979",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,8,0.771428318937164,0.901529659802622
"5980",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,8,0.771428318937164,0.833399633400405
"5981",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,8,0.943709700544189,0.901529659802622
"5982",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,8,0.943709700544189,0.833399633400405
"5983",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,0,0.771428318937164,0.901529659802622
"5984",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,0,0.771428318937164,0.833399633400405
"5985",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,0,0.943709700544189,0.901529659802622
"5986",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,51,0,0.943709700544189,0.833399633400405
"5987",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,8,0.771428318937164,0.901529659802622
"5988",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,8,0.771428318937164,0.833399633400405
"5989",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,8,0.943709700544189,0.901529659802622
"5990",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,8,0.943709700544189,0.833399633400405
"5991",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,0,0.771428318937164,0.901529659802622
"5992",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,0,0.771428318937164,0.833399633400405
"5993",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,0,0.943709700544189,0.901529659802622
"5994",620,2011,210.7,297,9.342179295,26.5825466757609,36.0627815,37,0,0.943709700544189,0.833399633400405
"5995",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,8,0.771428318937164,0.901529659802622
"5996",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,8,0.771428318937164,0.833399633400405
"5997",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,8,0.943709700544189,0.901529659802622
"5998",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,8,0.943709700544189,0.833399633400405
"5999",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,0,0.771428318937164,0.901529659802622
"6000",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,0,0.771428318937164,0.833399633400405
"6001",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,0,0.943709700544189,0.901529659802622
"6002",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,51,0,0.943709700544189,0.833399633400405
"6003",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,8,0.771428318937164,0.901529659802622
"6004",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,8,0.771428318937164,0.833399633400405
"6005",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,8,0.943709700544189,0.901529659802622
"6006",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,8,0.943709700544189,0.833399633400405
"6007",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,0,0.771428318937164,0.901529659802622
"6008",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,0,0.771428318937164,0.833399633400405
"6009",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,0,0.943709700544189,0.901529659802622
"6010",620,2011,210.7,297,9.342179295,24.5449106663043,40.00349355,37,0,0.943709700544189,0.833399633400405
"6011",620,2011,210.7,297,9.342179295,24.5449106663043,36.0627815,51,8,0.771428318937164,0.901529659802622
