"X","COUNTYFP","YEAR","DEQ_Irrigation_withdrawals","PPT","Irrigation","Min_Temp","Mean_Temp","Max_Temp","Zero_PPT_days","Extreme_days","SDI","GC"
30,145,0,0.58,-1.69309860154534,1.68837085590845,-1.41291804252986,0.33683469265232,0.786260043259875,1.80029230141039,-0.782087938910318,0.296938654785926,1.12001346977768
31,147,0,38.6,-1.48275867911431,1.48009071948181,-1.43149932835954,0.144094082691515,0.568529442879211,0.890954733237134,-0.782087938910318,0.730896395860406,0.680609619501728
32,153,0,3.4,-1.50566698749789,1.50786140433869,-0.750185514604932,-0.460410557640105,-0.0289638325840067,0.241427898827669,-0.782087938910318,0.730896395860406,0.680609619501728
33,161,0,20.7,-0.610854578212071,0.605314146489921,-0.267072083033487,-0.609346483518909,-0.65683812205383,0.890954733237134,-0.782087938910318,0.947875266397646,0.0215038440877962
34,165,0,276.9,-1.22521375758984,1.23015455576984,-1.64208723442914,-1.67818077511974,-0.970775266788739,-0.0183828349361167,-0.782087938910318,0.296938654785926,-0.637601931326133
35,171,0,30.28,-0.859513852848361,0.855250310201889,-1.71641237774782,-2.08994480549056,-0.910013238775532,0.501238632591455,-0.782087938910318,0.730896395860406,-0.417900006188156
36,175,0,41,-0.0491150890002163,0.0499004493522157,-2.29862600041085,0.801164343921536,0.705244005908932,1.28067083388281,-0.209119841980772,0.0799597842486864,0.460907694363751
37,177,0,60.56,-1.54093189858533,1.53563208919558,-0.682054133229472,0.363117503101522,0.234338288806565,0.890954733237134,-0.782087938910318,0.947875266397646,1.33971539491566
38,181,0,53.2,-0.828969441670258,0.827479625345004,-2.29862600041085,0.669750291675533,0.396370363508455,0.501238632591455,-0.209119841980772,0.513917525323166,0.680609619501728
39,183,0,38.6,-0.0323156628522586,0.0360151069237731,-2.25526966680828,0.713554975757532,0.700180503574495,0.631143999473348,-0.495603890445545,-0.137019086288554,0.460907694363751
40,193,0,311.38,-0.969473733089535,0.96633304962943,0.0859723477302611,0.660989354859132,0.19383027013109,0.890954733237134,0.650332303413548,0.296938654785926,1.12001346977768
41,800,0,208.64,-0.508530800765423,0.508116749490823,-2.3915324295592,0.766120596655936,0.619164466223552,1.02086010011903,-0.209119841980772,0.513917525323166,0.680609619501728
42,1,1,3104.22,1.18474028436255,-1.18589502677918,0.370885397118549,-0.381562126292503,-1.12268033682176,-2.0968687050464,-0.782087938910318,0.513917525323166,-1.73611155701602
43,15,1,141.6,2.04623151781771,-2.04678625734262,-3.81609767650064,-2.74701506672058,-2.05436476635763,-3.00620627321966,-0.782087938910318,0.947875266397646,-3.93313080839579
44,33,1,129.27,1.09505078608503,-1.08869762978008,-1.61111842471302,-0.583063673069707,-1.13280734149063,-1.44734187063694,-0.782087938910318,0.947875266397646,-2.61491925756793
45,36,1,140,1.94307471097529,-1.94958886034352,-0.849285705696511,-0.118734021800494,-0.788489182749114,-2.0968687050464,-0.782087938910318,0.947875266397646,-2.39521733242995
46,41,1,15.4,1.5983393793606,-1.60245529963246,-1.87125642632841,-0.583063673069707,-0.889759229437796,-1.96696333816451,-0.782087938910318,0.730896395860406,-2.39521733242995
47,43,1,1.5,1.70913228899754,-1.71353803906,-2.81270824169841,-2.15127136320536,-1.57839554692083,-1.18753113687315,-0.782087938910318,0.730896395860406,-2.17551540729197
48,47,1,5.3,1.55085670380191,-1.54691392991869,-2.12520066600058,-1.17880737658493,-1.1277438391562,-1.44734187063694,-0.782087938910318,0.947875266397646,-2.83462118270591
49,53,1,0.22,1.91475171151923,-1.92181817548664,-1.98893790324966,-0.486693368089304,-0.823933699090152,-1.96696333816451,-0.782087938910318,1.16485413693489,-2.61491925756793
50,57,1,24.42,1.44339591174804,-1.44971653291959,-0.991742230390655,-0.355279315843301,-1.11255333215289,-1.57724723751883,-0.782087938910318,0.947875266397646,-3.05432310784388
51,63,1,10.5,2.35681264420597,-2.35226379076836,-3.85326024815998,-3.87717591603621,-3.19871629393972,-2.74639553945587,-0.782087938910318,0.947875266397646,-3.27402503298186
52,69,1,6,1.11032299167408,-1.11646831463697,-2.89322714696032,-2.60684007765817,-1.96322172433781,-1.18753113687315,-0.782087938910318,0.730896395860406,-2.61491925756793
53,83,1,0.01,2.29850058650232,-2.29672242105459,-2.74457686032295,-1.54676672287374,-1.72017361228498,-2.48658480569208,-0.782087938910318,1.16485413693489,-2.83462118270591
54,85,1,75.18,2.38083165845057,-2.38003447562525,-1.499630709735,-0.609346483518909,-1.08217231814629,-1.57724723751883,-0.782087938910318,0.947875266397646,-3.05432310784388
55,93,1,2,1.47727244050921,-1.47748721777647,-0.514822560762434,0.345595629468722,-0.56063157769958,-1.31743650375505,-0.782087938910318,0.730896395860406,-1.73611155701602
56,97,1,62.03,2.18979025035479,-2.18563968162705,-0.911223325128747,-0.320235568577701,-1.06191830880855,-1.83705797128262,-0.782087938910318,0.730896395860406,-3.05432310784388
57,101,1,24.1,2.16813148606487,-2.17175433919861,-1.01651727816355,-0.320235568577701,-1.04166429947082,-1.57724723751883,-0.782087938910318,0.513917525323166,-2.39521733242995
58,107,1,0.97,1.70802158313652,-1.71353803906,-2.39772619150242,-1.73074639601815,-1.27964890918922,-1.44734187063694,-0.782087938910318,0.947875266397646,-2.17551540729197
59,119,1,12,2.20756154413115,-2.21341036648393,-0.198940701658028,-0.477932431272906,-0.985965773792042,-1.57724723751883,-0.782087938910318,0.513917525323166,-2.17551540729197
60,121,1,10.4,1.96848210754617,-1.96347420277197,-3.24007781578084,-3.09745253937659,-2.56071499980103,-2.74639553945587,-0.782087938910318,0.513917525323166,-3.05432310784388
61,125,1,125.38,2.92438333918819,-2.92156283033451,-2.84987081335775,-1.83587763781495,-1.56826854225196,-2.35667943881019,-0.782087938910318,0.730896395860406,-2.83462118270591
62,127,1,5.62,2.24240994052071,-2.24118105134082,-0.787348086264274,-0.188821516331695,-0.915076741109965,-1.70715260440073,-0.782087938910318,0.947875266397646,-2.39521733242995
63,131,1,457.66,1.70163502443564,-1.69965269663156,0.600054589017824,-0.258909010862899,-1.10748982981846,-1.31743650375505,-0.495603890445545,-0.353997956825791,-1.07700578160209
64,145,1,4.81,1.42895673555475,-1.43583119049115,-2.53398895425335,-1.03863238752252,-0.94545775511657,-1.05762576999126,-0.782087938910318,0.513917525323166,-2.39521733242995
65,147,1,0.74,1.20959232800292,-1.21366571163606,-2.83128952752808,-1.31898236564733,-1.52776052357649,-1.70715260440073,-0.782087938910318,0.296938654785926,-2.61491925756793
66,161,1,0.4,1.98458734253099,-1.99124488762885,-1.90841899798776,-1.80083389054935,-1.69991960294724,-1.83705797128262,-0.782087938910318,1.16485413693489,-2.17551540729197
67,165,1,32.52,1.51295386629454,-1.5191432450618,-3.90281034370577,-2.77329787716978,-1.97841223134112,-2.61649017257398,-0.782087938910318,0.947875266397646,-3.71342888325781
68,175,1,50.95,0.999391243804512,-1.00538557520942,-1.22710518423315,0.152855019507917,-0.580885587037316,-1.83705797128262,-0.782087938910318,0.730896395860406,-1.955813482154
69,177,1,1.2,0.243694743611698,-0.24169174164508,-2.03229423685223,-0.828369903928916,-1.05179130413969,-1.96696333816451,-0.782087938910318,0.513917525323166,-1.955813482154
70,181,1,8.66,1.58737115898301,-1.58856995720402,-0.973160944560984,-0.0574074640856918,-0.778362178080244,-1.70715260440073,-0.782087938910318,0.0799597842486864,-1.29670770674006
71,183,1,18.9,1.43687051481454,-1.43583119049115,-1.91461275993098,-0.145016832249693,-0.697346140729301,-1.96696333816451,-0.782087938910318,0.513917525323166,-2.39521733242995
72,193,1,223.7,1.16544177002729,-1.17200968435074,-0.459078703273421,-0.416605873558103,-1.13280734149063,-1.57724723751883,-0.782087938910318,1.16485413693489,-2.83462118270591
73,550,1,0.98,1.71079834778907,-1.71353803906,0.216041348537957,1.03770963796434,-0.322646967981181,-1.70715260440073,0.363848254948774,1.16485413693489,-1.955813482154
74,800,1,196.69,0.624666853942229,-0.630481329641474,-0.496241274932762,0.485770618531127,-0.545441070696281,-1.44734187063694,-0.782087938910318,1.16485413693489,-1.51640963187804
75,810,1,4,1.75939172920879,-1.75519406634533,0.829223780917099,0.31931281901952,-1.04672780180525,-1.83705797128262,-0.782087938910318,1.16485413693489,-1.51640963187804
76,1,2,2178.65,2.78721116535198,-2.78270940605008,0.0673910619005905,-0.845891777561716,-1.53788752824535,-1.70715260440073,-0.782087938910318,0.513917525323166,-1.07700578160209
77,15,2,87.99,-0.0531413977464203,0.0499004493522157,-1.39433675670019,-3.16754003390779,-2.64173103715198,-1.96696333816451,-0.782087938910318,0.947875266397646,-1.07700578160209
78,19,2,0.05,0.704776514168437,-0.699908041783687,-0.384753559954737,-2.40533853088097,-2.46957195778122,-1.83705797128262,-0.782087938910318,1.16485413693489,-1.07700578160209
79,31,2,5.34,1.05881400736919,-1.0609269449232,-1.04748608787967,-2.57179633039257,-2.46957195778122,-1.57724723751883,-0.782087938910318,1.16485413693489,-0.85730385646411
80,33,2,155.72,2.28059045449334,-2.28283707862615,0.18507253882184,-1.19632925021773,-1.72523711461941,-1.57724723751883,-0.782087938910318,-0.137019086288554,-1.73611155701602
81,36,2,13.79,3.47529344625508,-3.47697652747221,0.544310731528812,-0.495454304905706,-1.36066494654016,-0.797815036227475,-0.782087938910318,0.296938654785926,-0.85730385646411
82,37,2,18.2,2.16840916253012,-2.17175433919861,-0.341397226352171,-1.87092138508055,-2.21639684105952,-1.44734187063694,-0.782087938910318,1.16485413693489,-0.637601931326133
83,41,2,15.8,2.72167951955168,-2.72716803633631,0.0859723477302611,-1.05615426115532,-1.60877656092743,-1.70715260440073,-0.782087938910318,-0.137019086288554,-0.417900006188156
84,47,2,26.43,0.354209976783382,-0.352774481072621,-0.25468455914704,-1.83587763781495,-1.603713058593,-1.05762576999126,-0.782087938910318,0.513917525323166,-1.955813482154
85,57,2,28.5,3.16804443744988,-3.17149899404648,0.476179350153351,-0.907218335276518,-1.6189035655963,-1.44734187063694,-0.782087938910318,-0.787955697900271,-1.51640963187804
86,63,2,17.62,0.167056039201182,-0.172265029502867,-2.02610047490901,-4.01735090509862,-3.43163740132369,-1.70715260440073,-0.782087938910318,-0.570976827363031,-1.29670770674006
87,69,2,6,-0.504782168484474,0.508116749490823,-1.10322994536868,-2.82586349806818,-1.95309471966894,-0.927720403109368,-0.782087938910318,0.947875266397646,-0.637601931326133
88,81,2,24.75,2.0181861948269,-2.01901557248574,0.265591444083747,-0.653151167600911,-1.46193499322884,-1.18753113687315,-0.782087938910318,0.296938654785926,-0.417900006188156
89,85,2,86.39,2.41526354014225,-2.42169050291057,0.0859723477302611,-1.19632925021773,-1.61384006326187,-1.70715260440073,-0.782087938910318,-0.787955697900271,-1.29670770674006
90,93,2,3,3.21219499542551,-3.2131550213318,0.27178520602697,-0.145016832249693,-1.21382337884157,-1.18753113687315,-0.782087938910318,0.730896395860406,-1.07700578160209
91,97,2,149.53,3.25565136223799,-3.25481104861713,0.519535683755917,-0.793326156663315,-1.54295103057979,-1.70715260440073,-0.782087938910318,-0.137019086288554,-1.29670770674006
92,99,2,7.4,1.15239097616029,-1.15812434192229,0.494760635983022,-1.24889487111613,-2.0644917710265,-0.408098935581796,-0.782087938910318,0.296938654785926,-1.07700578160209
93,101,2,45.04,2.85551957580483,-2.8521361181923,0.488566874039799,-0.793326156663315,-1.48218900256658,-1.31743650375505,-0.782087938910318,-1.43889230951199,-0.85730385646411
94,107,2,39.11,-0.431475581657024,0.424804694920167,-0.440497417443749,-1.95853075324455,-1.78599914263262,-1.44734187063694,-0.782087938910318,0.730896395860406,-0.417900006188156
95,117,2,0.57,2.08357900239457,-2.08844228462795,0.178878776878616,-0.626868357151709,-1.44674448622554,-1.05762576999126,-0.782087938910318,0.730896395860406,-1.29670770674006
96,119,2,14.5,2.81608951773855,-2.81048009090697,0.420435492664338,-0.810848030296116,-1.69991960294724,-0.797815036227475,-0.782087938910318,0.730896395860406,-1.51640963187804
97,121,2,10,-0.175874395389347,0.1748685312082,-1.64208723442914,-3.4741728224818,-3.12276375892321,-1.83705797128262,-0.782087938910318,0.513917525323166,-1.07700578160209
98,125,2,170.87,1.27248604738328,-1.26920708134984,-0.570566418251447,-2.10746667912336,-2.33792089708593,-1.83705797128262,-0.782087938910318,0.947875266397646,-1.73611155701602
99,127,2,13.36,3.03128877831155,-3.03264556976205,0.556698255415259,-0.61810742033531,-1.3809189558779,-0.797815036227475,-0.782087938910318,-0.570976827363031,-0.417900006188156
100,131,2,459.49,2.3344596887529,-2.33837844833992,0.562892017358482,-0.60058554670251,-2.1100632920364,-1.18753113687315,-0.782087938910318,0.947875266397646,-1.07700578160209
101,139,2,5.13,-0.646536003997401,0.646970173775249,-1.35717418504085,-2.97479942394698,-2.1252537990397,-0.927720403109368,-0.782087938910318,0.730896395860406,-1.29670770674006
102,143,2,5.62,1.46713724952738,-1.46360187534803,-0.768766800434604,-1.97605262687735,-2.0948727850331,-2.61649017257398,-0.782087938910318,0.947875266397646,-1.07700578160209
103,145,2,2.2,2.71793088727073,-2.71328269390787,-0.440497417443749,-1.49420110197534,-1.61384006326187,-1.31743650375505,-0.782087938910318,0.947875266397646,-1.51640963187804
104,147,2,8.3,1.46908098478417,-1.46360187534803,0.259397682140523,-1.58181047013934,-2.0644917710265,-1.31743650375505,-0.782087938910318,0.947875266397646,-0.417900006188156
105,149,2,17.46,2.83358313504965,-2.83825077576385,0.52572944569914,-0.530498052171306,-1.50244301190431,-1.44734187063694,-0.782087938910318,0.513917525323166,-0.85730385646411
106,161,2,5.25,0.996753317384585,-0.991500232780982,-0.843091943753287,-1.94100887961175,-2.36830191109254,-0.667909669345582,-0.782087938910318,0.947875266397646,-0.198198081050181
107,165,2,11.67,-0.960726924433988,0.96633304962943,-1.51201823362144,-3.22886659162259,-2.34298439942037,-1.70715260440073,-0.782087938910318,1.16485413693489,-1.73611155701602
108,171,2,5.78,-0.930182513255883,0.924677022344102,-1.95177533159032,-3.4040853279506,-1.80625315197036,-1.18753113687315,-0.782087938910318,0.947875266397646,-0.637601931326133
109,175,2,81.47,2.8578798257595,-2.8521361181923,0.172685014935393,-0.416605873558103,-1.15306135082836,-0.927720403109368,-0.782087938910318,0.730896395860406,-1.07700578160209
110,177,2,15.52,1.24194163620518,-1.24143639649295,-0.0255153672477645,-1.49420110197534,-1.82650716130809,-1.31743650375505,-0.782087938910318,0.513917525323166,-1.51640963187804
111,183,2,18.4,2.25129558740888,-2.25506639376926,0.333722825459208,-0.574302736253308,-1.42142697455337,-1.05762576999126,-0.782087938910318,0.947875266397646,-0.85730385646411
112,193,2,161.04,2.68960788781467,-2.68551200905098,0.847805066746771,-1.00358864025692,-1.83663416597696,-1.05762576999126,-0.782087938910318,0.0799597842486864,-1.73611155701602
113,550,2,0.99,3.42281259432179,-3.42143515775844,0.0550035380141424,0.0214409672619106,-0.753044666408075,-1.18753113687315,-0.782087938910318,0.296938654785926,-1.29670770674006
114,810,2,3.6,3.55373704768976,-3.56028858204287,0.730123589825521,-0.136255895433294,-1.33534743486799,-1.05762576999126,-0.782087938910318,0.513917525323166,-1.07700578160209
115,1,3,1250.3,0.828481379439758,-0.824876123639671,0.401854206834667,0.88877371208554,0.259655800478734,-1.31743650375505,0.936816351878321,1.16485413693489,0.241205769225774
116,7,3,4.86,-0.832718073951207,0.827479625345004,-0.428109893557302,0.0302019040783123,0.482449903193831,-0.797815036227475,-0.782087938910318,-2.30680779166095,0.680609619501728
117,15,3,267.61,-0.541574300130826,0.535887434347708,-1.1094237073119,-1.86216044826415,-1.09229932281516,-2.48658480569208,-0.782087938910318,-1.22191343897475,-1.29670770674006
118,31,3,32.07,-0.57767224061404,0.577543461633036,0.216041348537957,-0.942262082542119,-0.758108168742508,-2.0968687050464,-0.782087938910318,1.16485413693489,-1.07700578160209
119,33,3,466.7,-0.555874638091484,0.549772776776151,-0.341397226352171,0.214181577222719,0.153322251455619,-0.408098935581796,-0.782087938910318,-2.30680779166095,0.241205769225774
120,36,3,80.08,-0.51672225649046,0.522002091919265,0.333722825459208,0.950100269800342,0.998927141306105,0.501238632591455,-0.209119841980772,-2.30680779166095,0.460907694363751
121,37,3,22.31,-0.716371635009157,0.716396885917462,0.315141539629536,-0.118734021800494,0.20395727479996,-1.31743650375505,-0.782087938910318,-0.137019086288554,0.241205769225774
122,41,3,29.9,-1.11081105390458,1.10518647391386,-0.223715749430922,0.371878439917924,0.771069536256572,-0.927720403109368,-0.495603890445545,-0.787955697900271,0.680609619501728
123,43,3,29.2,-0.663335430145358,0.660855516203692,-0.743991752661709,-1.01234957707332,-0.697346140729301,-0.538004302463689,-0.782087938910318,-0.787955697900271,0.241205769225774
124,47,3,222.25,-0.6755531946166,0.674740858632135,-0.607728989910789,-0.583063673069707,-0.302392958643445,0.761049366355241,-0.782087938910318,-0.353997956825791,0.241205769225774
125,53,3,17.86,-1.08831926021888,1.09130113148541,-0.205134463601251,0.468248744898326,0.963482624965067,-1.31743650375505,-0.209119841980772,-0.570976827363031,-0.198198081050181
126,57,3,177.3,-0.728172884782515,0.730282228345905,0.13552244327605,0.608423733960731,0.426751377515057,0.241427898827669,-0.495603890445545,-2.95774440327267,0.680609619501728
127,63,3,13.61,0.075145129201615,-0.075067632503768,-0.874060753469406,-2.97479942394698,-2.14550780837744,-3.65573310762912,-0.782087938910318,0.513917525323166,-2.61491925756793
128,67,3,1.3,-0.87867352895099,0.883020995058774,-0.273265844976711,1.37062523698755,1.83440502648772,0.761049366355241,0.363848254948774,0.513917525323166,0.0215038440877962
129,69,3,11,-1.3165693146589,1.3134666103405,-0.861673229582958,-1.33650423928013,-0.869505220100057,-0.538004302463689,-0.782087938910318,-0.570976827363031,-0.198198081050181
130,81,3,45.91,-1.47651095864606,1.48009071948181,-0.186553177771579,0.555858113062327,1.01411764830941,-0.538004302463689,-0.209119841980772,-0.787955697900271,-0.198198081050181
131,83,3,8.94,-0.753302604888137,0.75805291320279,0.277978967970195,-0.153777769066094,0.158385753790052,-0.927720403109368,-0.782087938910318,-1.22191343897475,0.0215038440877962
132,85,3,230.07,-1.24367924252933,1.24403989819828,-0.421916131614079,0.231703450855519,0.229274786472129,-0.667909669345582,-0.782087938910318,-3.17472327380991,0.900311544639705
133,93,3,105.07,-0.4908983452217,0.49423140706238,-0.155584368055462,1.06399244841355,1.23691175102451,-1.31743650375505,-0.209119841980772,0.730896395860406,-0.85730385646411
134,97,3,182.92,-0.411344037926002,0.410919352491724,0.358497873232102,0.704794038941134,0.543211931207042,0.111522531945776,-0.209119841980772,-2.08982892112371,0.241205769225774
135,101,3,195.44,-0.754274472516531,0.75805291320279,0.209847586594734,0.678511228491932,0.497640410197134,-0.14828820181801,-0.209119841980772,-3.17472327380991,0.460907694363751
136,107,3,33.63,-0.37635680330381,0.369263325206396,-0.737797990718485,-0.644390230784509,-0.347964479653353,-1.05762576999126,-0.782087938910318,-0.137019086288554,0.460907694363751
137,111,3,3.43,-1.17953597905531,1.17461318605607,0.0673910619005905,0.214181577222719,0.679926494236759,-0.408098935581796,-0.782087938910318,0.0799597842486864,0.460907694363751
138,117,3,4.54,-1.31837421168306,1.3134666103405,0.346110349345655,0.757359659839534,1.24703875569337,-1.05762576999126,-0.209119841980772,-0.137019086288554,0.460907694363751
139,119,3,6.53,0.211623111874689,-0.213921056788194,0.612442112904272,0.477009681714725,0.371052851836283,0.890954733237134,-0.209119841980772,-2.08982892112371,0.460907694363751
140,121,3,35.35,-0.315406819180231,0.313721955492626,-0.892642039299076,-2.22135885773656,-1.55814153758309,-2.61649017257398,-0.782087938910318,0.513917525323166,-2.83462118270591
141,125,3,224.23,0.0437676886277449,-0.0472969476468827,-0.11842179639612,-0.828369903928916,-0.697346140729301,-2.35667943881019,-0.782087938910318,0.513917525323166,-0.637601931326133
142,127,3,34.64,-0.693741003090834,0.688626201060577,0.321335301572759,0.844969028003538,0.735625019915533,0.501238632591455,-0.209119841980772,-2.52378666219819,0.460907694363751
143,131,3,628.16,0.647852838791062,-0.644366672069916,0.953099019781573,0.696033102124732,0.431814879849493,-0.0183828349361167,1.22330040034309,1.16485413693489,0.0215038440877962
144,137,3,118.58,-1.11178292153297,1.10518647391386,-0.539597608535328,-0.451649620823704,-0.266948442302406,0.761049366355241,-0.782087938910318,-1.65587118004923,0.241205769225774
145,139,3,24.6,-0.623488857381196,0.619199488918364,-1.7102186158046,-1.66065890148694,-0.742917661739206,-0.408098935581796,-0.782087938910318,-0.787955697900271,-0.198198081050181
146,143,3,18.07,-0.0446722655561285,0.0499004493522157,0.110747395503155,-0.740760535764912,-0.641647615050527,-1.44734187063694,-0.782087938910318,-0.137019086288554,-1.07700578160209
147,145,3,2.2,-1.10428565697108,1.10518647391386,-0.57676018019467,-0.118734021800494,0.36598934950185,-0.14828820181801,-0.782087938910318,-2.08982892112371,0.460907694363751
148,161,3,2.7,1.12379030023897,-1.13035365706541,0.891161400349336,-0.845891777561716,-0.894822731772229,-1.05762576999126,-0.782087938910318,0.947875266397646,-1.07700578160209
149,165,3,282.46,-0.669166635915724,0.674740858632135,-1.84648137855552,-1.78331201691655,-0.955584759785437,-1.96696333816451,-0.782087938910318,-1.00493456843751,-1.07700578160209
150,171,3,26.23,-0.776905104434853,0.771938255631233,-2.04468176073868,-2.01985731095935,-1.10748982981846,-1.44734187063694,-0.782087938910318,-0.787955697900271,-0.198198081050181
151,175,3,219.2,-0.98516245337647,0.980218392057873,-0.39094732189796,0.880012775269139,1.37868981638866,-2.2267740719283,-0.209119841980772,0.513917525323166,-0.637601931326133
152,177,3,45.84,-0.876452117228946,0.883020995058774,-0.626310275740459,-0.0836902745348905,0.0317981954292005,0.241427898827669,-0.782087938910318,-3.17472327380991,0.241205769225774
153,181,3,4.17,-0.0516141771875158,0.0499004493522157,0.0426160141276953,0.958861206616741,1.13564170433582,-1.31743650375505,-0.209119841980772,-0.570976827363031,-0.198198081050181
154,183,3,28.99,-0.740390649253757,0.744167570774348,-0.341397226352171,0.687272165308333,1.19640373234903,-1.57724723751883,-0.209119841980772,-0.570976827363031,0.0215038440877962
155,193,3,995.23,-0.787734486579818,0.785823598059676,0.401854206834667,0.564619049878729,0.249528795809864,0.761049366355241,-0.495603890445545,0.296938654785926,0.680609619501728
156,550,3,1.52,1.12628938842627,-1.13035365706541,-0.496241274932762,0.792403407105138,0.786260043259875,-1.05762576999126,-0.209119841980772,0.947875266397646,-1.51640963187804
157,800,3,152.55,-0.128669396295913,0.133212503922872,-0.428109893557302,0.985144017065943,1.15589571367356,-0.667909669345582,-0.209119841980772,0.730896395860406,-1.07700578160209
