"","source_desc","commodity_desc","prodn_practice_desc","util_practice_desc","unit_desc","short_desc","domain_desc","county_code","county_name","year","Value"
"327","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","32"
"328","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"329","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"330","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"331","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"332","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","49"
"333","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"334","CENSUS","BARLEY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","BARLEY, IRRIGATED - ACRES HARVESTED","TOTAL",NA,NA,"2012","124"
"335","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","6,074"
"336","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","3,992"
"337","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","180"
"338","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","2,848"
"339","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","97"
"340","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"341","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","302"
"342","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","2,529"
"343","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"344","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","913"
"345","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","2,558"
"346","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","3,432"
"347","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","41"
"348","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","155"
"349","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","217"
"350","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","149"
"351","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","8,072"
"352","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","129"
"353","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","1,397"
"354","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","1,874"
"355","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","35"
"356","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","10,846"
"357","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","33"
"358","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","501"
"359","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","27"
"360","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"361","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","1,572"
"362","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","326"
"363","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","2,167"
"364","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"365","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","10,746"
"366","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","37"
"367","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","525"
"368","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","27"
"369","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"370","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","1,620"
"371","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","324"
"372","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","2,195"
"373","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"374","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","10,185"
"375","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"376","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"377","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","13"
"378","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","674"
"379","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"380","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"381","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"382","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","264"
"383","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","745"
"384","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","1,590"
"385","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"386","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","1,148"
"387","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"388","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","84"
"389","CENSUS","CORN","IRRIGATED","GRAIN","ACRES","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","TOTAL",NA,NA,"2012","15,501"
"390","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"391","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"392","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","1,754"
"393","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","69"
"394","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","95"
"395","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","590"
"396","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","987"
"397","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"398","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","535"
"399","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"400","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","286"
"401","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","142"
"402","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","161"
"403","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","825"
"404","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","219"
"405","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","952"
"406","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"407","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","862"
"408","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","92"
"409","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","2,457"
"410","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","31"
"411","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"412","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","411"
"413","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","99"
"414","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"415","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","1,071"
"416","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","2,457"
"417","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"418","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","31"
"419","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","411"
"420","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","99"
"421","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"422","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","1,071"
"423","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"424","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"425","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"426","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","173"
"427","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","2,839"
"428","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","811"
"429","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"430","CENSUS","CORN","IRRIGATED","SILAGE","ACRES","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","TOTAL",NA,NA,"2012","4,113"
"431","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"432","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","322"
"433","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"434","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","354"
"435","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","118"
"436","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","359"
"437","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"438","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"439","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","447"
"440","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"441","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"442","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","199"
"443","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","447"
"444","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"445","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","(D)"
"446","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","FARM SALES",NA,NA,"2012","199"
"447","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","375"
"448","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"449","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"450","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"451","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","(D)"
"452","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION",NA,NA,"2012","158"
"453","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, IRRIGATED - ACRES HARVESTED","TOTAL",NA,NA,"2012","829"
"454","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"455","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","322"
"456","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"457","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","354"
"458","CENSUS","COTTON","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","TOTAL",NA,NA,"2012","829"
"459","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","54"
"460","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"461","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"462","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","29"
"463","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","(D)"
"464","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA HARVESTED",NA,NA,"2012","116"
"465","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"466","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","26"
"467","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"468","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"469","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"470","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"471","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","(D)"
"472","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","26"
"473","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","3"
"474","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","248"
"475","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","AREA OPERATED",NA,NA,"2012","6"
"476","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"477","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"478","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","12"
"479","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"480","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","(D)"
"481","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","10"
"482","CENSUS","HAY","IRRIGATED","ALL UTILIZATION PRACTICES","ACRES","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","ECONOMIC CLASS",NA,NA,"2012","18"
