"","source_desc","commodity_desc","prodn_practice_desc","util_practice_desc","unit_desc","short_desc","domain_desc","county_code","county_name","year","Value"
"421","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","049","CUMBERLAND","2002","5"
"422","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","065","FLUVANNA","2002","5"
"423","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","075","GOOCHLAND","2002","4"
"424","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","085","HANOVER","2002","10"
"425","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","109","LOUISA","2002","6"
"426","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","125","NELSON","2002","7"
"427","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","137","ORANGE","2002","13"
"428","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","145","POWHATAN","2002","6"
"429","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","147","PRINCE EDWARD","2002","13"
"430","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","4"
"431","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","001","ACCOMACK","2002","2"
"432","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","036","CHARLES CITY","2002","4"
"433","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","057","ESSEX","2002","1"
"434","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","073","GLOUCESTER","2002","3"
"435","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","095","JAMES CITY","2002","1"
"436","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","101","KING WILLIAM","2002","6"
"437","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","115","MATHEWS","2002","2"
"438","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","119","MIDDLESEX","2002","2"
"439","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","127","NEW KENT","2002","3"
"440","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","131","NORTHAMPTON","2002","2"
"441","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","133","NORTHUMBERLAND","2002","1"
"442","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","193","WESTMORELAND","2002","1"
"443","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","021","BLAND","2002","7"
"444","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","035","CARROLL","2002","13"
"445","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","051","DICKENSON","2002","3"
"446","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","063","FLOYD","2002","12"
"447","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","071","GILES","2002","6"
"448","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","077","GRAYSON","2002","12"
"449","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","105","LEE","2002","34"
"450","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","121","MONTGOMERY","2002","6"
"451","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","155","PULASKI","2002","6"
"452","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","167","RUSSELL","2002","10"
"453","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","169","SCOTT","2002","26"
"454","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","173","SMYTH","2002","9"
"455","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","185","TAZEWELL","2002","12"
"456","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","191","WASHINGTON","2002","23"
"457","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","197","WYTHE","2002","19"
"458","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","037","CHARLOTTE","2002","11"
"459","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","067","FRANKLIN","2002","12"
"460","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","083","HALIFAX","2002","7"
"461","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","089","HENRY","2002","4"
"462","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","111","LUNENBURG","2002","6"
"463","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","135","NOTTOWAY","2002","7"
"464","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","141","PATRICK","2002","2"
"465","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","143","PITTSYLVANIA","2002","46"
"466","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","025","BRUNSWICK","2002","9"
"467","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","053","DINWIDDIE","2002","4"
"468","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","081","GREENSVILLE","2002","2"
"469","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","093","ISLE OF WIGHT","2002","1"
"470","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","117","MECKLENBURG","2002","17"
"471","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","149","PRINCE GEORGE","2002","2"
"472","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","175","SOUTHAMPTON","2002","4"
"473","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","181","SURRY","2002","1"
"474","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","183","SUSSEX","2002","2"
"475","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","550","CHESAPEAKE CITY","2002","4"
"476","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","800","SUFFOLK CITY","2002","7"
"477","CENSUS","HAY & HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","810","VIRGINIA BEACH CITY","2002","3"
"478","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","043","CLARKE","2002","1"
"479","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","061","FAUQUIER","2002","1"
"480","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","069","FREDERICK","2002","4"
"481","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","107","LOUDOUN","2002","2"
"482","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","113","MADISON","2002","1"
"483","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","157","RAPPAHANNOCK","2002","2"
"484","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","165","ROCKINGHAM","2002","6"
"485","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","171","SHENANDOAH","2002","1"
"486","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","015","AUGUSTA","2002","2"
"487","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","163","ROCKBRIDGE","2002","3"
"488","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","031","CAMPBELL","2002","1"
"489","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","109","LOUISA","2002","2"
"490","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","1"
"491","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","073","GLOUCESTER","2002","1"
"492","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","193","WESTMORELAND","2002","1"
"493","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","035","CARROLL","2002","1"
"494","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","063","FLOYD","2002","2"
"495","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","071","GILES","2002","1"
"496","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","077","GRAYSON","2002","2"
"497","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","185","TAZEWELL","2002","1"
"498","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","191","WASHINGTON","2002","2"
"499","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","197","WYTHE","2002","2"
"500","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","067","FRANKLIN","2002","1"
"501","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","143","PITTSYLVANIA","2002","3"
"502","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","117","MECKLENBURG","2002","1"
"503","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","043","CLARKE","2002","1"
"504","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","047","CULPEPER","2002","1"
"505","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","061","FAUQUIER","2002","2"
"506","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","165","ROCKINGHAM","2002","12"
"507","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","015","AUGUSTA","2002","3"
"508","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","007","AMELIA","2002","2"
"509","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","011","APPOMATTOX","2002","1"
"510","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","031","CAMPBELL","2002","2"
"511","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","075","GOOCHLAND","2002","2"
"512","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","2"
"513","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","101","KING WILLIAM","2002","2"
"514","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","193","WESTMORELAND","2002","1"
"515","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","077","GRAYSON","2002","2"
"516","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","105","LEE","2002","3"
"517","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","191","WASHINGTON","2002","1"
"518","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","197","WYTHE","2002","5"
"519","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","143","PITTSYLVANIA","2002","1"
"520","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","043","CLARKE","2002","1"
"521","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","047","CULPEPER","2002","1"
"522","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","061","FAUQUIER","2002","3"
"523","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","069","FREDERICK","2002","4"
"524","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","107","LOUDOUN","2002","2"
"525","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","113","MADISON","2002","1"
"526","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","157","RAPPAHANNOCK","2002","2"
"527","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","165","ROCKINGHAM","2002","15"
"528","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","171","SHENANDOAH","2002","1"
"529","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","015","AUGUSTA","2002","5"
"530","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","163","ROCKBRIDGE","2002","3"
"531","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","007","AMELIA","2002","2"
"532","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","011","APPOMATTOX","2002","1"
"533","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","031","CAMPBELL","2002","3"
"534","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","075","GOOCHLAND","2002","2"
"535","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","109","LOUISA","2002","2"
"536","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","177","SPOTSYLVANIA","2002","2"
"537","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","073","GLOUCESTER","2002","1"
"538","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","101","KING WILLIAM","2002","2"
"539","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","193","WESTMORELAND","2002","1"
"540","CENSUS","HAYLAGE","IRRIGATED","ALL UTILIZATION PRACTICES","OPERATIONS","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","035","CARROLL","2002","1"
