"Year","County","usage_wy","usage_w","usage_c","usage_wn","usage_sp","usage_sm","usage_fa","Tmean_wy","Tmean_w","Tmean_c","Tmean_wn","Tmean_sp","Tmean_sm","Tmean_fa","TotalP_wy","TotalP_w","TotalP_c","TotalP_wn","TotalP_sp","TotalP_sm","TotalP_fa","gini_wy","gini_w","gini_c","gini_wn","gini_sp","gini_sm","gini_fa","BEA_PI_DT","ManPayCBP","GDP_PC_Change","GDP_Man"
1990,"Suffolk",1.71666666666667,0.622,1.09466666666667,0.503666666666667,0.342666666666667,0.325,0.241666666666667,15.4383123150329,21.5261836105082,9.31699117727472,5.6585341857,14.9035499868478,24.9856585669565,16.7715218246593,1110.968842881,555.001824369,555.967018512,265.654085356,318.750630188,287.207386886,156.531409676,0.832334409866573,0.821305813195291,0.842233718003261,0.817998062321506,0.797473588432931,0.80707893910649,0.914748900647421,-865.079551820717,57444,0,-450.500844899374
1990,"Sussex",31.408,35.248,13.784,7.0045,16.842,17.573,17.494,15.0566790036959,21.4383036980164,8.63999043742857,4.90897784587778,14.7871566161957,24.9948561136957,16.0915136037033,1018.519384059,536.652144202,481.867239857,216.554806532,342.707964354,264.22529848,151.227962056,0.844633901144355,0.826177782883635,0.861871696812929,0.83247506446326,0.805495475130928,0.817714631723761,0.906908882233951,714.45490196079,19264,0,-450.500844899374
1990,"Tazewell",7.7815,3.54033333333333,4.24116666666667,1.89933333333333,1.68766666666667,1.80916666666667,1.7975,10.7439354706329,17.0749964731967,4.3780884186044,0.777602917622222,10.6212258373587,20.1759755361957,11.9533506914835,1298.755318288,677.150477205,621.604841083,283.297459795,405.757848179,315.75897776,281.118371797,0.794744702563843,0.753662691844679,0.82974442105769,0.778827084605636,0.766982018795335,0.79225827447019,0.83093564210784,-177.825210084025,30960,0,-450.500844899374
1990,"Virginia Beach",8.241,4,4.241,1.813,2.178,1.869,2.152,15.891238906263,21.7468090352568,10.003495315022,6.33948303911111,14.9586249656304,25.1645807254348,17.6917709226154,1226.051557847,642.117969303,583.933588544,272.657208057,315.902538504,375.952362059,202.055526403,0.830904528913484,0.812972880186472,0.847763075281211,0.827301472134236,0.802920433844315,0.806292024627012,0.904189418961595,-260.556862745087,103961,0,-450.500844899374
1990,"Warren",12.78,6.754,6.026,2.687,3.154,3.638,3.226,11.992416152189,18.6529300396557,5.29530603457143,1.29534423236667,11.5241003418478,22.1845748944565,13.7212722023626,950.351237265,570.503059192,379.848178073,143.217569321,277.807773667,294.476425697,292.059892982,0.842899542054141,0.820007969660501,0.864704445523197,0.860538274961227,0.808686894286147,0.825714642573675,0.882613263561419,-476.287394957976,23600,0,-450.500844899374
1990,"Washington + Bristol",164.579,109.498,55.081,31.997,47.299,57.937,57.008,12.0737087597507,18.487767045377,5.62440839563187,1.97840115037778,12.0141179399239,21.5977913855435,13.3182352886813,1231.994404348,650.701095257,581.293309091,304.187625286,370.451977107,317.121296763,251.214990715,0.802653893950035,0.770629985946205,0.831011408258643,0.78479121735663,0.78053778994918,0.795744486028549,0.831887811287828,-401.012324929962,192250,0,-450.500844899374
1990,"Westmoreland",2.3805,0.8135,1.567,0.672,0.3855,0.448,0.452,14.2543642011671,20.6628561281585,7.81066078007143,3.87136682603333,13.7551789620761,24.2051620504348,15.836003395033,1130.756918886,663.357852896,467.39906599,207.791092264,409.429264917,293.632773406,180.609005545,0.848622534881246,0.839864664532992,0.855031687006195,0.854545547436439,0.840101979044617,0.818865087313527,0.890225546865622,-202.543977591029,12194,0,-450.500844899374
1990,"Wise + Norton",110.832777777778,53.4505,63.3212222222222,29.3641111111111,37.70375,25.51875,20.81175,11.9851143242877,18.3625021369945,5.5726859192033,1.85379292346667,11.9941579183696,21.3369298519565,13.4667803167253,1265.550316025,673.452411827,592.097904198,267.000644906,339.790520082,321.36250261,232.259116438,0.794205317928969,0.756043441695329,0.82389760578683,0.748314892235924,0.738927298793678,0.791425556524069,0.792141176488723,-131.707002801115,7213,0,-450.500844899374
1990,"Wythe",1874,939.6,934.4,464.5,469.3,468.2,472.1,10.9460004133973,17.1973288590273,4.66032400927473,1.095066252,10.6657938282174,20.4499755506522,12.1516265066923,1000.3188373,518.717315661,481.601521639,209.777896791,288.161172012,258.852252174,278.355623377,0.84418117294643,0.823550144988846,0.863394780642387,0.809190791536159,0.806469224442263,0.846189601008974,0.898210702691093,215.53893557424,39489,0,-450.500844899374
1990,"York + Poquoson",23728.4,13153.6,10574.8,4295.8,5025.1,7200.8,6044.9,15.4426445576027,21.651755761071,9.19941735851099,5.39180222683333,14.9126144414457,25.1531855502174,16.9456932336813,1031.316777494,506.76855189,524.548225604,248.621508491,319.279364523,230.717740896,186.864105281,0.84545132058948,0.835678756226936,0.852389175574728,0.835242935092844,0.823546769068167,0.82025009036202,0.919647225918695,424.596638655474,24947,0,-450.500844899374
1991,"Accomack",169.031,88.7225,80.3085,40.509,42.4893333333333,45.8971666666667,42.212,15.3818030100027,21.5403438043552,9.18942407941758,6.06660504562222,14.2809560660109,24.6198446009783,15.6006897495165,871.406513164,423.007415893,448.399097271,226.13388946,208.638507319,268.81355642,194.319833411,0.860636640316953,0.864649325502937,0.855110742776213,0.820200916989476,0.875938590001757,0.842780124658666,0.889789710096929,-46.5773109243619,43875,-1.7,-230.237723004202
1991,"Albemarle + Charlottesville",5.6655,3.02525,2.64025,1.2295,1.22925,1.395,1.90225,14.7705873934027,21.232877992,8.2727897036044,4.91677207687778,14.6359255724674,24.0202110971739,14.297024729967,1195.359601558,528.347870327,667.011731231,240.39081738,238.84070103,392.320089997,122.057658712,0.870979879482048,0.857687767420896,0.878470877481433,0.853562007118238,0.829673502966082,0.837535582159294,0.88445005455966,-519.881792717072,195642,-1.7,-230.237723004202
1991,"Alexandria ",2.3,0.638,1.662,0.748,0.824,0.078,0,14.4723731644356,21.4015859688525,7.50508776219231,3.80989025186667,14.2328888664457,24.4827943123913,14.1037900170879,919.243935758,360.459626784,558.784308974,222.368038977,215.167453857,196.116359447,183.674188411,0.840785557998998,0.819842240420061,0.849132548760057,0.824670726393877,0.823840759974436,0.80116313174335,0.87408022727307,-2811.13305322127,93349,-1.7,-230.237723004202
1991,"Alleghany + Covington",7320.48333333333,4048.70333333333,3271.78,1541.36,1591.86,2215.84666666667,1754.92333333333,12.664219306874,19.2930937126557,5.99892251424725,2.60797518731111,12.6259030476413,22.0570378048913,12.0270596793516,1046.740729031,405.050057467,641.690671564,261.846481246,305.24189936,256.225554027,118.493647288,0.827250178835083,0.796151957354937,0.83828175585537,0.807124606084156,0.766041155995939,0.785689964472599,0.914074886062529,-187.11540616246,NA,-1.7,-230.237723004202
1991,"Amherst",791.079,390.043,401.036,197.169,196.992,188.249,207.589,14.5768272858767,20.918936155071,8.19987166465385,4.97786842342222,14.2285704606413,23.7265858230435,14.1969905002088,1182.136288166,433.050915651,749.085372515,279.420434591,295.383429451,275.379993464,90.033992877,0.846300768138928,0.812367301518426,0.856092595567269,0.842205257614771,0.783939160804602,0.811390675035009,0.876887839837131,-464.646218487388,34737,-1.7,-230.237723004202
1991,"Appomattox",0,0,0,0,0,0,0,15.0551562663753,21.4409340073224,8.63429183454396,5.40568578906667,14.7145555864674,24.423249978587,14.5440554093516,1134.290345963,443.017964164,691.272381799,251.439398822,296.129646463,282.815721148,87.711472079,0.85630786773629,0.846092936131884,0.856849837118283,0.833383175964435,0.81558463486559,0.854140429825344,0.874117283844182,-799.512324929965,NA,-1.7,-230.237723004202
1991,"Arlington",0.89,0.0633333333333333,0.826666666666667,0.136666666666667,0.0466666666666667,0.0333333333333333,0.00333333333333333,14.4723731644356,21.4015859688525,7.50508776219231,3.80989025186667,14.2328888664457,24.4827943123913,14.1037900170879,919.243935758,360.459626784,558.784308974,222.368038977,215.167453857,196.116359447,183.674188411,0.840785557998998,0.819842240420061,0.849132548760057,0.824670726393877,0.823840759974436,0.80116313174335,0.87408022727307,-2851.54565826329,199477,-1.7,-230.237723004202
1991,"Augusta, Staunton + Waynesboro",756.251,376.801,379.45,204.507,183.887,186.284666666667,187.833666666667,12.833253360811,19.3781239723607,6.25242192172527,3.00502608096667,12.6257259447174,22.2177223778261,12.1736954067582,1085.576047678,441.523241097,644.052806581,236.225069039,236.082628865,331.076846531,87.688317074,0.856757464665788,0.835185223417378,0.867118072347308,0.841756359959993,0.799124793130399,0.820042943916327,0.909183078794508,-111.494397759095,292595,-1.7,-230.237723004202
1991,"Bath",3681.38,1791.3,1890.08,944.38,936.8,905.45,698.35,11.9893493230493,18.6585659588743,5.28348863977472,1.87950129403333,11.8747986016304,21.5139327205435,11.2396522323407,1032.892586343,395.72718213,637.165404213,261.298962844,273.992572246,273.718106171,111.31217377,0.830366570820407,0.814644047717432,0.833410833259014,0.803123877965191,0.776865751872422,0.80036977469312,0.908324574522333,-992.284593837525,4195,-1.7,-230.237723004202
1991,"Bedford",1406.65,766.526666666667,640.123333333333,323.013333333333,352.16,391.56,374.813333333333,14.4612299121726,20.8082063495628,8.07937997787363,4.83692073345556,14.2588583562826,23.5888017022826,13.9861924152857,1252.721195038,447.332468757,805.388726281,286.728966068,337.065013346,271.217677584,83.942336168,0.856409143181425,0.802556364859725,0.878201904003051,0.837106404160355,0.791559278946397,0.801816056885732,0.90348005359607,-591.059103641448,28085,-1.7,-230.237723004202
1991,"Bland",0,0,0,0,0,0,0,11.6567946869616,18.060205489,5.21820030908791,2.18796867708889,11.7566833061196,20.5785720165217,11.1460130999121,1093.013267077,469.939599356,623.073667721,259.932863438,355.150694072,219.361554202,147.748892646,0.808111824170175,0.777361883970208,0.825485441094501,0.780256535596539,0.758204603392569,0.75716725660917,0.889756620979405,66.0602240896421,9014,-1.7,-230.237723004202
1991,"Botetourt",61.24,34.51,26.73,13.1,14.4,16.29,26.51,14.1725805876904,20.6433874730984,7.6662198182967,4.40122021546667,14.1016652041087,23.3967744032609,13.5522549578022,1128.138835207,426.990922646,701.147912561,262.082086472,304.517147848,282.450900472,93.564891356,0.842886668958636,0.797250970582402,0.862328399790303,0.826514613010964,0.771765064770684,0.788202278013288,0.918047321994092,-2116.79803921568,18010,-1.7,-230.237723004202
1991,"Brunswick",50.356,21.044,29.312,21.738,13.872,11.142,6.052,15.7518435465945,22.1405595101694,9.32802474805495,6.1103456562,15.581498364837,24.9773144505435,14.944329719,1050.035063886,557.9861524,492.048911486,222.443784402,199.034803497,377.168030463,210.153395096,0.854224320199326,0.85502763000877,0.85198337515279,0.830688784806846,0.857910527515387,0.804743643532558,0.917012065937322,-355.19971988795,15344,-1.7,-230.237723004202
1991,"Buchanan",39.8847272727273,20.5133636363636,19.3713636363636,10.03,10.5002727272727,10.0983636363636,10.2632727272727,13.1252448431945,19.7790038694973,6.43492670136264,3.28741255576667,13.6536992057609,22.0749534928261,12.7942263162088,1189.280066861,551.717146307,637.562920554,317.962259954,292.851375785,351.551790241,193.304602504,0.778647399098293,0.77811223986357,0.773549428773057,0.766068498128311,0.765069176090554,0.776629713451681,0.862966838544215,-12.9193277310848,6609,-1.7,-230.237723004202
1991,"Buckingham",128.398,76.277,52.121,23.251,41.995,36.085,33.174,14.9341869233041,21.3769089479891,8.45606532705495,5.21156692784444,14.7049026311848,24.2635311152174,14.3657177351209,1118.835475793,521.347472611,597.488003182,243.809557471,246.218594173,356.893572995,116.64126379,0.854830841066681,0.853992002997168,0.854496948313057,0.834977267794229,0.81559509914195,0.850284780905701,0.883262004836172,55.7915966386616,10918,-1.7,-230.237723004202
1991,"Campbell + Lynchburg",310.76425,177.744571428571,155.23775,66.087125,80.0577142857143,92.7097142857143,94.0361428571429,14.6619128011507,21.0364677899344,8.25233278495604,5.0323662109,14.3804529284457,23.9317846240217,14.0620930411429,1161.714170669,418.334773346,743.379397323,267.081815893,322.374938694,253.369999258,84.826464133,0.872323106046715,0.841460634882359,0.88197501653599,0.849991766139324,0.827071003547994,0.830975559890747,0.89034792038512,427.876190476195,507046,-1.7,-230.237723004202
1991,"Caroline",228.003333333333,146.788,81.2153333333333,25.0786666666667,62.116,85.4133333333333,36.0746666666667,15.1367534374356,21.7076241818852,8.52977900757692,5.1158489056,14.8851707140217,24.5651603293478,14.7220562576923,904.40660493,413.506531228,490.900073702,222.825651746,196.852763893,253.070412681,170.174448551,0.848798691115673,0.834113296438594,0.858774003750145,0.843908302984581,0.837129507056775,0.796942341976547,0.894079703855187,-1419.00308123249,11664,-1.7,-230.237723004202
1991,"Charles City",0,0,0,0,0,0,0,16.0446749559096,22.5700960186995,9.48339993123626,6.21240257818889,15.7791119528804,25.4800481663043,15.3430560519011,1021.483207392,508.683075769,512.800131623,224.755390378,197.910841512,322.074128133,221.608107681,0.842912843320926,0.833829732630081,0.851217671656828,0.822614211755212,0.860676709270482,0.750007932063496,0.912255787052556,-1020.61176470587,895,-1.7,-230.237723004202
1991,"Charlotte",31.19,16.49,14.7,6.97,7.64,8.38,8.09,15.2546767356712,21.6640512000055,8.81008592812637,5.60927102126667,15.0001055839022,24.541874811087,14.5186321895165,1040.692178689,419.072518486,621.619660203,249.469330792,250.895297062,245.608767131,132.741519732,0.851154826589337,0.828915241223942,0.860646953106108,0.814825330340351,0.832540460174213,0.809037201277761,0.906197484376324,-381.830812324923,16939,-1.7,-230.237723004202
1991,"Chesapeake",1.819,0.81,1.009,0.439,0.473,0.3115,0.3925,16.8587396727479,22.9728109409454,10.7110746063736,7.53371739993333,16.4649838867391,25.7394904193478,16.3874302184945,1155.076235943,642.548059309,512.528176634,235.77864458,285.773270096,415.321151982,224.47356083,0.851194284539463,0.847530799902127,0.853528961064741,0.815704786023143,0.889888547209521,0.772015924090245,0.915016603017613,-554.544537815115,97429,-1.7,-230.237723004202
1991,"Chesterfield",2639.415125,1548.788,1090.627125,509.202125,471.77975,917.580875,742.223375,15.3695636758712,21.892907029459,8.81037777638462,5.49590406244444,15.1491785740326,24.8000013526087,14.5975069483736,961.799083045,458.419120734,503.379962311,230.375336765,207.78393914,286.883976449,204.351187667,0.85060594755719,0.845034606719282,0.855032987815931,0.83232321499765,0.849465001198071,0.79763018665558,0.903288022458172,-822.128851540606,397600,-1.7,-230.237723004202
1991,"Clarke",15.711,8.04,7.671,3.83,4.54,3.75,2.74,13.3315918116712,20.4662983857486,6.15768355312088,2.38187434673333,13.1417092654674,23.7739150305435,12.8626084313516,802.9320937,270.990432619,531.941661081,201.427453901,182.756188239,142.43115236,140.547447063,0.864357974744947,0.83433616319327,0.869519975227345,0.844071415550251,0.839409559266497,0.823826424061487,0.899972799920505,-2851.71680672268,NA,-1.7,-230.237723004202
1991,"Craig",1062.3,521,541.3,258.7,273.5,277.2,190.3,12.755569388989,19.2477925164481,6.22767470588462,2.91315706847778,12.7229394053587,21.9128500445652,12.3425869873077,1144.768828168,458.686748397,686.082079771,256.051296732,350.4605709,269.270326229,115.273980114,0.819294104101789,0.780504377076252,0.837999993178556,0.805397898098616,0.761033011829215,0.757080829334004,0.911452135668297,-870.077871148452,NA,-1.7,-230.237723004202
1991,"Culpeper",15.53,10.24,5.29,2.3,4.55,5.55,2.75,14.4621022786082,21.1940807143825,7.69313495032967,4.17943020183333,14.3066547293696,24.1426797131522,13.9089989238571,994.919896498,434.769007715,560.150888783,219.530944704,207.492570796,280.918681895,157.877928865,0.84394409858572,0.812651934884352,0.86328618453477,0.852080781259407,0.797161814106647,0.796596496940215,0.873237104259294,-400.898599439767,39798,-1.7,-230.237723004202
1991,"Dickenson",50.97125,22.768,28.20325,14.03875,12.39325,10.87725,11.75125,13.2368464692027,19.8663178517814,6.57094941968681,3.26754194704444,13.9253610193804,22.142845348587,12.7010765818462,1233.114636224,577.298236133,655.816400091,355.513896006,289.447345881,396.151689897,176.932481528,0.766111219750808,0.756663829800284,0.769702176745356,0.761261938912944,0.752260696709222,0.751518630893701,0.863208688757004,-418.13977591036,2459,-1.7,-230.237723004202
1991,"Dinwiddie, Colonial Heights + Petersburg",758.89,438.9,319.99,142,248.6,210.1,201.8,15.5852478811699,22.0805866425464,9.05422044528022,5.78872111966667,15.4068941547609,24.9422526095652,14.8167202883626,1011.062108395,509.351199332,501.710909063,229.744254812,200.548611243,335.516654239,207.105334242,0.846726050674958,0.844073634959339,0.848925172201166,0.822877055290655,0.854239277945784,0.788621208936057,0.909658278181121,369.525210084041,77135,-1.7,-230.237723004202
1991,"Fairfax, Fairfax City + Falls Church",3.7465,2.17025,1.57625,0.61725,0.934,1.1725,0.9655,14.4723731644356,21.4015859688525,7.50508776219231,3.80989025186667,14.2328888664457,24.4827943123913,14.1037900170879,919.243935758,360.459626784,558.784308974,222.368038977,215.167453857,196.116359447,183.674188411,0.840785557998998,0.819842240420061,0.849132548760057,0.824670726393877,0.823840759974436,0.80116313174335,0.87408022727307,-952.145938375333,758184,-1.7,-230.237723004202
1991,"Fauquier",31.32,16.326,14.994,7.7655,8.0755,8.1975,8.1315,14.0138013050521,20.8477390333443,7.14231446836264,3.49134646683333,13.803475028913,23.894383023913,13.5467306231538,894.039247255,343.663600251,550.375647004,215.497237349,208.223638137,198.501228993,166.952762584,0.850456410445771,0.827349392403402,0.857632765705969,0.844956677961022,0.815669903335536,0.823865987221012,0.884374883480467,-1614.13585434172,21877,-1.7,-230.237723004202
1991,"Fluvanna",0,0,0,0,0,0,0,14.6761690321863,21.1676174972459,8.14905326786813,4.86713066764444,14.4744283123261,24.038093198587,14.1344123385055,1106.962253544,554.81581411,552.146439434,227.144166059,190.268173723,413.531358518,121.47378896,0.875106673593154,0.867939074412566,0.881543751298241,0.87143305878228,0.83059904052125,0.843014826900705,0.896156667183352,-86.9036414565751,NA,-1.7,-230.237723004202
1991,"Frederick + Winchester",59.5325,25.4345,34.098,18.112,24.6665,7.577,14.595,12.8903908712082,19.9818490272022,5.75996865941209,2.00628600767778,12.7403015425326,23.2310103841304,12.3618864371099,834.825514697,296.591488045,538.234026652,207.675715921,200.972575561,149.682000078,140.759233825,0.860034003656656,0.829875447287855,0.868044718890382,0.839200594799855,0.81770578728788,0.835985197360649,0.899319329443839,-789.033053221281,230618,-1.7,-230.237723004202
1991,"Giles",12474.9685,6419.2,6055.7685,2983.2855,3094.1,3289.1,3070.65,12.4793478526548,19.0949783640546,5.82736772306044,2.63835732645556,12.6975606787826,21.5851151419565,12.2145641884835,995.700229561,404.106420084,591.593809477,227.784238249,344.165985162,181.868835953,125.323294843,0.821110191254818,0.798120202339495,0.830996568194801,0.789702250182316,0.765586662738686,0.785983956521233,0.910337130773178,-93.62829131652,67862,-1.7,-230.237723004202
1991,"Goochland",69.188,30.57,38.618,23.391,14.975,17.115,13.685,14.8996950664521,21.4072197147486,8.35641478821978,5.0003957298,14.6238579794348,24.3254897803261,14.276146143011,1016.523816576,515.00386367,501.519952906,232.639275875,182.346938919,372.238470317,148.297696011,0.865867423130628,0.866760679063573,0.864201099227042,0.850832347336973,0.831888021929272,0.842703547016116,0.900506052634592,-3525.31372549017,863,-1.7,-230.237723004202
1991,"Grayson",0,0,0,0,0,0,0,11.5835163540411,17.7072645832459,5.42612115654396,2.42406330791111,11.6024939803696,20.2306775048913,11.0024145563297,1197.641507085,494.698041728,702.943465357,243.686927572,374.95869957,248.68958389,134.777056326,0.818165004468118,0.760653093619678,0.849992402100261,0.809371017092836,0.742151355564757,0.74852799132176,0.9024651675104,-263.313725490189,18700,-1.7,-230.237723004202
1991,"Greensville + Emporia",160.408,100.665,59.743,57.343,48.789,51.876,29.24,15.8445919663205,22.2370233708579,9.41703731230769,6.2667190277,15.7498483332283,25.0332952153261,15.0039031369451,1102.184993836,629.360624145,472.824369691,210.885696664,197.88026018,439.78307384,227.317815303,0.859914581726734,0.858917784530516,0.856969860244781,0.829050371600144,0.856740448661071,0.816795109615526,0.921097388386309,400.529691876755,21818,-1.7,-230.237723004202
1991,"Halifax",26.0985,9.4,16.6985,7.2105,7.4645,3.9085,5.01,15.3903192321425,21.7801588320656,8.96537062342857,5.81262893304444,15.102790892663,24.7075641788043,14.574999324978,1088.835980761,428.02585929,660.810121471,244.296006955,281.394327289,241.623484892,139.357024739,0.848292133492538,0.816969030422483,0.862892697975587,0.81789554448389,0.830322162013995,0.77978254135597,0.905651204108133,-175.705322128844,28780,-1.7,-230.237723004202
1991,"Hampton",0,0,0,0,0,0,0,16.7325996980795,23.0164104822295,10.4142624810494,7.12333906704444,16.1719155498696,25.9037393197826,16.4193838429341,1018.471801736,535.089867701,483.381934035,222.1812523,224.660742375,367.992361121,188.442889047,0.846112881596458,0.839682900623071,0.851731609781097,0.829059364778417,0.868883872595488,0.773771196825474,0.908820906071107,-290.640896358535,83865,-1.7,-230.237723004202
1991,"Hanover",1782.03866666667,893.335666666667,888.703,439.258333333333,449.154666666667,449.619666666667,442.937666666667,15.3361357377452,21.8697832094973,8.76658910406044,5.39605780761111,15.0930335585435,24.7707568941304,14.7200868594066,944.493343265,454.636036204,489.857307061,222.483222165,184.810485403,306.923304647,168.29607904,0.859055167862848,0.855266713194757,0.861588978424597,0.84465012686055,0.847349066220499,0.823765572106871,0.900776773377502,-1414.55742296918,66050,-1.7,-230.237723004202
1991,"Henrico",308.16,164.44,143.72,65.64,78.7,84.74,79.6,15.6212472564274,22.1775991473279,9.02887145403846,5.6957169568,15.3722757630761,25.1144580793478,14.9083981172088,982.7349805,484.044060001,498.690920499,221.02223299,191.113903246,308.142635345,203.733959541,0.849173364090707,0.841212366899155,0.856309871693372,0.830670504470602,0.854514296902135,0.777082978085372,0.912106415866278,-474.067507002789,266376,-1.7,-230.237723004202
1991,"Henry + Martinsville",1825.0494,953.866,871.1834,451.3919,455.5492,469.7803,404.4347,15.0059801951205,21.2873657248798,8.69008155805495,5.40680854228889,14.8214197955435,24.0626705266304,14.4642329703297,1328.947786512,484.966530481,843.981256031,279.60875673,366.771009697,282.935513403,106.435626091,0.86623616722288,0.820147541158822,0.885655554610648,0.847600252851908,0.831610677536414,0.796960879009898,0.92005910509484,481.296918767516,431028,-1.7,-230.237723004202
1991,"Highland",1033.5,487.6,545.9,273.1,271.35,248.25,189,10.3566074924356,16.9768626490929,3.69997730744505,0.395146370933333,10.1758299495761,19.7436401736957,9.82941125032967,1013.864558599,385.713752756,628.150805843,269.708936402,260.794551934,262.966185304,111.388778314,0.818407670386737,0.803500727002805,0.818211499776032,0.792463424864,0.779729958242668,0.790955644055468,0.878997609704515,857.549019607851,1300,-1.7,-230.237723004202
1991,"Isle of Wight",3155.7035,1589.3135,1566.39,781.901,782.473,805.52425,815.4465,16.5684449840712,22.8073823627377,10.2952277296978,7.08605044671111,16.1722713779565,25.6568010507609,16.0424752327473,1078.138724535,637.42312851,440.715596025,197.413865657,241.710300317,426.647806361,211.844867972,0.833017184430507,0.819435066384481,0.844635666610338,0.819477517106472,0.862667785350181,0.733036593637024,0.910478970781369,-1430.67450980391,NA,-1.7,-230.237723004202
1991,"James City + Williamsburg",385.754,203.116,182.638,85.885,86.452,116.985,85.744,16.3297088545507,22.7513896721257,9.87274407643956,6.5855163272,16.0223761551304,25.5962406209783,15.7794999443077,1033.831584589,511.167663554,522.663921035,233.039606163,212.266645656,347.182808618,202.273854435,0.851901247754341,0.844527126713964,0.858096159450909,0.830926315345408,0.871890616187303,0.782988832909543,0.910252223172349,-1579.81148459382,103330,-1.7,-230.237723004202
1991,"King George",79.6533333333333,29.4765,60.0023333333333,13.1673333333333,30.895,15.7155,3.567,14.9707731008603,21.6664763683388,8.23828025498901,4.78529655953333,14.5304777775217,24.6521424382609,14.7673235951099,876.610897378,394.129356534,482.481540844,220.16250755,212.145996128,222.633019451,174.394485906,0.842114812896578,0.821134016534713,0.855718096741751,0.840132524509142,0.84143452643776,0.785903571802651,0.884780994691328,-754.871988795511,4379,-1.7,-230.237723004202
1991,"King William",11433.5,6646.4,4787.1,2524,3262.9,3388.3,3359.9,15.7813551758055,22.3121564934754,9.21467033441209,5.86176514064444,15.5987318594674,25.1468683908696,15.1757738891648,938.180564037,409.2048341,528.975729937,221.915817335,200.544358256,245.584421337,198.205309074,0.857615025700792,0.851167302567907,0.860318523064068,0.834346244114395,0.86173347040316,0.798501621818738,0.908464556806654,-618.638095238088,NA,-1.7,-230.237723004202
1991,"Lee",40.04,16.1,23.94,13.63,10.4,7.2,9.5,13.7543056518384,20.3099670591967,7.16262412685714,3.95844256008889,14.2444961932609,22.7025773526087,13.1939374578462,1520.910608677,700.121126407,820.78948227,501.94224727,384.58624984,398.940086793,230.680714359,0.780352208694068,0.742895087812007,0.806508090843992,0.79257220988074,0.756944233107325,0.742307517913126,0.868537490781427,-428.755462184871,14111,-1.7,-230.237723004202
1991,"Loudoun",6.212,3.12033333333333,3.09166666666667,0.994333333333333,1.45466666666667,1.59666666666667,1.37166666666667,13.6532677448685,20.6982968371913,6.56952970148901,2.77448630202222,13.524453124087,23.8763720891304,13.1909210058352,862.346002075,298.572946365,563.77305571,217.696293752,196.120670099,152.969174225,173.553872792,0.85250939797413,0.824390135932967,0.856966668772408,0.834388333422359,0.834375891673883,0.802941916652614,0.888224859147301,-1543.05966386553,110800,-1.7,-230.237723004202
1991,"Louisa",23,14.3,8.7,4.14,5.24,7.83,5.97,14.6831483703425,21.2567970411421,8.0733807508022,4.67930930563333,14.4449788343696,24.1725354498913,14.0912348514835,1064.081580245,529.558345557,534.523234688,239.004177675,178.800235682,394.56936685,136.889479729,0.863564446736689,0.8536864769302,0.871859468045179,0.863534168011135,0.816759837776817,0.821002764836097,0.881048002613714,-1247.11372549019,11845,-1.7,-230.237723004202
1991,"Mecklenburg",1354.2,722.7,631.5,294.3,376.1,349.6,354.4,15.8434605385699,22.2430754662732,9.40868289148352,6.19834624676667,15.642236587837,25.117033911087,14.9781986582527,1059.002631418,488.925773603,570.076857815,230.278912641,236.751537292,300.923492936,172.504406664,0.839536003367651,0.82353298634967,0.850293294186346,0.826321187160422,0.838494954367024,0.792584679513061,0.903531219158518,295.226050420172,80107,-1.7,-230.237723004202
1991,"Montgomery + Radford",2773.4725,1468.0225,1305.45,668.868,715.916,800.4185,601.4705,12.7867728892493,19.2136378180929,6.32459551574176,3.07903335108889,12.6671387474239,21.8832474418478,12.6099471257692,928.418887708,360.336458452,568.082429256,209.689475724,314.847053753,174.501523589,93.790333475,0.83630968811992,0.802630662074979,0.850372765934432,0.815766633664833,0.771487768262979,0.784677404805634,0.926221310475438,-412.538655462178,236674,-1.7,-230.237723004202
1991,"Nelson",175.69,76.9,98.79,51.85,53.5,34.9,25.4,14.5041433259726,20.9126745606011,8.06040038126374,4.77096452137778,14.1698115587717,23.724957126087,14.141718907033,1269.785593279,500.89167349,768.893919789,289.149239208,285.572265342,337.534426939,110.74461958,0.847089445637183,0.825401674500798,0.854660436836216,0.843253821325053,0.781533439910325,0.823749034048062,0.855763530317709,-2236.60140056021,8517,-1.7,-230.237723004202
1991,"Newport News",560.13,283.005,277.125,201.385,125.905,86.505,365.76,16.7325996980795,23.0164104822295,10.4142624810494,7.12333906704444,16.1719155498696,25.9037393197826,16.4193838429341,1018.471801736,535.089867701,483.381934035,222.1812523,224.660742375,367.992361121,188.442889047,0.846112881596458,0.839682900623071,0.851731609781097,0.829059364778417,0.868883872595488,0.773771196825474,0.908820906071107,77.4792717086921,1012829,-1.7,-230.237723004202
1991,"Norfolk",17.6177142857143,8.46971428571429,9.148,4.64885714285714,3.983,4.53571428571429,4.61971428571429,16.9744132279233,22.8644749807814,11.0519884984011,7.88125563985556,16.2375198230109,25.6689051881522,16.8139596261209,1180.56981986,645.380143135,535.189676725,246.195885184,282.373599706,427.888939181,221.537847303,0.855145427127608,0.855044270382024,0.853746090017848,0.815509343822486,0.898024737274205,0.789049876853872,0.904396602467275,-872.22549019607,386605,-1.7,-230.237723004202
