"Year","County_Code","name","PPT","Irrigation","parm_Tot_Area","All_Irrigation_mg","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Unreported_Deficit_Irr_based","C_tot_lg"
2010,199,"YORK",190.77,317,19,6.41,4.73,27987.015904,0,1.68,0.0000600278359708899
2010,7,"AMELIA",228.73,279,468,139.04,12.33,104.38,67,59.71,0.572044452960337
2010,119,"MIDDLESEX",263.57,244,478.5,124.33,4.42,49.48189,24.6,95.31,1.92615924735292
2010,109,"LOUISA",244.47,264,278.5,78.29,19.96,219.255,0,58.33,0.266037262548175
2010,111,"LUNENBURG",224.62,283,1089,328.18,10.25,193.871,7.805,310.125,1.59964615646487
2010,115,"MATHEWS",260.16,248,35,9.24,3.57,1.12509,0,5.67,5.03959683225342
2010,191,"WASHINGTON",359.6,148,317,49.96,16.71,3907.62662,0,33.25,0.00850900130268843
2010,29,"BUCKINGHAM",223.76,284,52,15.73,5.29,129.699,0,10.44,0.0804940670321282
2010,33,"CAROLINE",232.06,276,2192,644.23,7.35,3123.683335,1183.863125,-546.98312,-0.175108377302913
2010,53,"DINWIDDIE",207.01,301,1371,439.44,12.82,49.765626,29.554526,397.06547,7.97870944093017
2010,141,"PATRICK",364.26,144,269,41.25,8.82,141.752043,0,32.43,0.22877977144922
2010,177,"SPOTSYLVANIA",221.95,286,120,36.55,10.51,3902.3731,9.85,16.19,0.00414875758548049
2010,35,"CARROLL",316.08,192,692.5,141.58,5.11,153.82524,0,136.47,0.887175602651424
2010,57,"ESSEX",222.59,285,124.5,37.78,6.37,451.309161,311.73,-280.32,-0.621126323646685
2010,41,"CHESTERFIELD",243.47,265,130,36.68,8.89,32012.71426,37.05,-9.26,-0.0002892600710078
2010,125,"NELSON",262.23,246,828.5,217.03,21.35,1041.653,401.27,-205.59,-0.197368989481142
2010,147,"PRINCE EDWARD",256.76,251,109.5,29.27,8.02,396.136,0,21.25,0.0536431932467637
2010,97,"KING AND QUEEN",229.68,278,380.5,112.64,8.14,330.5968,326.15,-221.65,-0.670454160475842
2010,179,"STAFFORD",291.27,217,105.5,24.38,3.81,3981.267,0,20.57,0.00516669693341341
2010,107,"LOUDOUN",208.15,300,2056.5,656.97,67.09,2402.4402754,33.229356,556.65064,0.231702176199706
2010,71,"GILES",265.56,242,31,7.99,7.09,23434.614,0,0.9,0.0000384047290047107
2010,1,"ACCOMACK",211.82,296,5939.5,1872.13,16.23,4905.477765,3325.996681,-1470.09668,-0.299684709711451
2010,127,"NEW KENT",224.12,284,458,138.51,4.54,10076.934794,108.73,25.24,0.00250472991201932
2010,185,"TAZEWELL",406.49,102,245,26.61,3.15,1259.6588,0,23.46,0.0186240909046164
2010,21,"BLAND",318.37,190,135,27.31,2.02,17.58,0,25.29,1.43856655290102
2010,91,"HIGHLAND",240.46,268,20,5.71,2.57,2676.0113,0,3.14,0.00117338816917552
2010,61,"FAUQUIER",228.57,279,657,195.19,60.76,1114.47147,0,134.43,0.120622199507718
2010,69,"FREDERICK",156.25,352,224.5,84.15,33.73,2030.347784,12,38.42,0.0189228664678859
2010,17,"BATH",208.78,299,19,6.05,2.23,2621.904,0,3.82,0.00145695647132771
2010,3,"ALBEMARLE",238.92,269,1206.5,345.6,33.37,3901.568219,0,312.23,0.080026794989638
2010,51,"DICKENSON",372.01,136,12,1.74,1.74,1981.851,0,0,0
2010,49,"CUMBERLAND",168.48,340,167,60.46,8.33,3.8661,0,52.13,13.4838726365071
2010,85,"HANOVER",201.06,307,3263,1066.72,69.63,1907.855914,732.666278,264.42372,0.138597321768189
2010,81,"GREENSVILLE",177.07,331,246,86.71,1.76,783.7401,40.841,44.109,0.056280136744311
2010,5,"ALLEGHANY",229.47,279,99.5,29.56,2.82,15109.2365,0,26.74,0.00176977837364582
2010,165,"ROCKINGHAM",220.27,288,5167,1584.62,80.2,9651.152613,628.1251,876.2949,0.0907969167143456
2010,171,"SHENANDOAH",170.26,338,824,296.58,37.79,3068.19399,87.725,171.065,0.0557542973350261
2010,145,"POWHATAN",243.45,265,81,22.86,5.08,83.48519,5.4,12.38,0.148289774509706
2010,175,"SOUTHAMPTON",185.73,322,2815.5,965.39,7.2,2916.016676,320.0703,638.1197,0.218832664865048
2010,139,"PAGE",245.5,262,267,74.49,5.44,683.189614,31.393,37.657,0.0551193976435362
2010,133,"NORTHUMBERLAND",290.34,218,38,8.82,0.46,1079.47162,0,8.36,0.00774452968017816
2010,75,"GOOCHLAND",266.12,242,66.5,17.14,5.54,812.8653,0,11.6,0.0142705070569503
2010,65,"FLUVANNA",198.67,309,111.5,36.69,8.88,352.1647,0,27.81,0.0789687325277065
2010,95,"JAMES CITY",223.85,284,38.5,11.64,4.69,4754.90367,0,6.95,0.00146164895912602
2010,63,"FLOYD",264.53,243,187,48.39,32.99,42.008,18.09,-2.69,-0.0640354218244144
2010,149,"PRINCE GEORGE",221.35,287,7,2.14,2.14,352.923255,171.084375,-171.08437,-0.484763663420253
2010,77,"GRAYSON",304.54,203,128.5,27.78,8.86,90.71347,0,18.92,0.208568804610826
2010,131,"NORTHAMPTON",207.39,301,7810.5,2503.45,14.58,833.955375,595.271395,1893.5986,2.27062341315325
2010,137,"ORANGE",211,297,595,188.18,14.23,708.6782,0,173.95,0.245456964811391
2010,79,"GREENE",226.01,282,42.5,12.76,11.11,275.93821,0,1.65,0.00597959956325005
2010,195,"WISE",368.77,139,27.5,4.07,1.63,2173.6038,0,2.44,0.0011225596863605
2010,183,"SUSSEX",192.57,315,1390.5,466.42,5.2,549.5124,167.27,293.95,0.534928784136627
2010,87,"HENRICO",201.22,307,26.5,8.66,8.66,10713.491,2.2309,-2.2309,-0.000208232778652635
2010,101,"KING WILLIAM",187.55,320,2037.5,694.29,5.28,8115.412497,925.226,-236.216,-0.0291070848323879
2010,103,"LANCASTER",286.17,222,12,2.84,2.84,211.590048,0,0,0
2010,187,"WARREN",184.06,324,35,12.08,12.08,3406.746,0,0,0
2010,9,"AMHERST",267.61,240,147,37.57,6.9,4897.235,0,30.67,0.00626271763556374
2010,155,"PULASKI",244.91,263,134.5,37.67,5.18,1633.265,0,32.49,0.0198926689790083
2010,19,"BEDFORD",270.6,237,330,83.28,13.25,6480.1739,0,70.03,0.0108068087493763
2010,173,"SMYTH",357.54,150,108,17.25,5.27,2242.01855,0,11.98,0.00534339914359763
2011,67,"FRANKLIN",292.65,215,882.5,202.04,28.27,449.92166,0,173.77,0.386222792652392
2011,37,"CHARLOTTE",309.26,199,745,157.87,24.37,86.059168,15.9,117.6,1.3665017072905
2011,99,"KING GEORGE",376.16,132,350,49.2,2.95,1345.499,172.54,-126.29,-0.093861087968107
2011,135,"NOTTOWAY",314.49,194,230.5,47.62,7.85,440.141,0,39.77,0.0903574081941923
2011,25,"BRUNSWICK",307.42,201,1395,298.58,7.06,664.5221,0,291.52,0.438691203798941
2011,161,"ROANOKE",242.4,266,93,26.34,17.56,6568.09,0,8.78,0.00133676609181665
2011,36,"CHARLES CITY",298.32,210,1249,279.3,3.02,374.287907,353.15,-76.87,-0.205376659417425
2011,550,"CHESAPEAKE CITY",297.77,210,260.5,58.25,13.98,2890.059416,1.739638,42.53036,0.0147160849927661
2011,11,"APPOMATTOX",306.02,202,74,15.92,7.21,77.4672,0,8.71,0.11243468203317
2011,73,"GLOUCESTER",345.75,162,52,8.97,8.37,504.8381,0,0.6,0.00118849983786881
2011,47,"CULPEPER",294.4,214,628,143.11,20.28,1068.059343,205.12,-82.29,-0.077046280751462
2011,105,"LEE",288.61,219,179,41.74,12.13,841.249,0,29.61,0.0351976644251583
2011,193,"WESTMORELAND",387.91,120,1558,199.09,7.41,570.13066,241.49,-49.81,-0.0873659381868711
2011,143,"PITTSYLVANIA",183.95,324,3952,1363.5,45.2,695.23542,42.67149,1275.62851,1.83481519109024
2011,117,"MECKLENBURG",268.24,240,3696.5,944.7,21.34,640.5737,0,923.36,1.44145786815787
2011,121,"MONTGOMERY",178.69,329,336,117.71,13.14,12867.6748,42.83,61.74,0.00479806965591017
2011,89,"HENRY",151.3,357,276.5,105.11,10.07,1143.67987,0,95.04,0.0831001773249712
2011,93,"ISLE OF WIGHT",318.37,190,746.5,151.03,5.06,2916.240513,40.315,105.655,0.0362298649679311
2011,169,"SCOTT",297.96,210,149.5,33.43,11.96,389.669,0,21.47,0.0550980447508013
2011,167,"RUSSELL",322.8,185,134,26.4,5.52,455.015812,0,20.88,0.0458885151885667
2011,59,"FAIRFAX",241.51,266,55,15.58,15.58,33381.284456,0,0,0
2011,31,"CAMPBELL",279.96,228,546,132.56,24.89,1747.355,54.349,53.321,0.0305152644997725
2011,157,"RAPPAHANNOCK",212.86,295,126.5,39.74,18.38,12.347,0,21.36,1.72997489268648
2011,23,"BOTETOURT",215.29,293,57.5,17.94,7.8,1229.0942,0,10.14,0.0082499779105621
2011,197,"WYTHE",215.78,292,118,36.69,11.5,2608.427673,0,25.19,0.0096571587016743
2011,43,"CLARKE",182.91,325,288,99.67,16.27,254.9803,42.2,41.2,0.161581110383822
2011,83,"HALIFAX",214.88,293,1850.5,577.36,31.98,629.729,3.092,542.288,0.861145032228149
2011,800,"SUFFOLK CITY",292.05,216,600.5,138.12,14.95,31780.591005,142.75,-19.58,-0.000616099304034953
2011,113,"MADISON",270.28,238,75,19.01,13.43,47.97794,0,5.58,0.116303451127747
2011,163,"ROCKBRIDGE",235.29,273,123,35.76,14.68,888.6988,0,21.08,0.0237200725375121
2011,810,"VIRGINIA BEACH CITY",289.37,219,254,59.23,11.08,11712.464182,0,48.15,0.004111005101215
2011,15,"AUGUSTA",231.8,276,3343.5,982.66,55.69,4321.194666,646.28625,280.68375,0.0649551273883758
2011,45,"CRAIG",155.11,353,62.5,23.49,5.45,960.98,0,18.04,0.0187725030697829
2011,181,"SURRY",329.97,178,1133,214.76,4.93,110.889385,29.74,180.09,1.62405085031358
2011,159,"RICHMOND",384.81,123,126,16.5,2.1,114.12743,0,14.4,0.126174750452192
2011,153,"PRINCE WILLIAM",230.35,278,974.5,288.48,15.25,23784.074801,71.3,201.93,0.00849013475148968
2011,199,"YORK",390.93,117,19,2.37,1.74,8839.810088,0,0.63,0.0000712684994053461
2011,7,"AMELIA",317.95,190,468,94.69,8.4,99.4,63.5,22.79,0.229275653923541
2011,119,"MIDDLESEX",364.21,144,478.5,73.37,2.61,585.6957,61.8,8.96,0.0152980464087409
2011,109,"LOUISA",302.05,206,278.5,61.09,15.57,241.757659,0,45.52,0.188287726594838
2011,111,"LUNENBURG",332.06,176,1089,204.1,6.37,201.2663,3.8123,193.9177,0.963488174622378
2011,115,"MATHEWS",354.44,154,35,5.74,2.21,1.61958,0,3.53,2.17957742130676
2011,191,"WASHINGTON",260.22,248,317,83.72,27.99,3872.963,0,55.73,0.014389499718949
2011,29,"BUCKINGHAM",359.99,148,52,8.2,2.76,129.174,0,5.44,0.0421137380587425
2011,33,"CAROLINE",374.46,134,2192,312.78,3.57,2801.65025,680.9,-371.69,-0.132668237229112
2011,53,"DINWIDDIE",375.38,133,1371,194.17,5.67,28.98515,16.664,171.836,5.92841506771571
2011,141,"PATRICK",199.65,308,269,88.23,18.86,249.4576,0.5,68.87,0.276078980957084
2011,177,"SPOTSYLVANIA",300.74,207,120,26.45,7.6,3795.00552,8.505,10.345,0.00272595123919609
2011,35,"CARROLL",223.14,285,692.5,210.16,7.59,120.81,0,202.57,1.67676516844632
2011,57,"ESSEX",428.03,80,124.5,10.61,1.79,405.930438,278.82,-270,-0.665138592046157
2011,41,"CHESTERFIELD",297.79,210,130,29.07,7.04,31347.859715,32.45,-10.42,-0.00033239908863743
2011,125,"NELSON",271.1,237,828.5,209.09,20.57,927.859,428.226,-239.706,-0.258343131876718
2011,147,"PRINCE EDWARD",290.22,218,109.5,25.42,6.96,393.2508,3.1968,15.2632,0.0388128898911331
2011,97,"KING AND QUEEN",405.11,103,380.5,41.73,3.02,138.29,134.53,-95.82,-0.692891749222648
2011,179,"STAFFORD",299.92,208,105.5,23.37,3.65,3788.575786,0,19.72,0.00520512221845257
2011,107,"LOUDOUN",236.35,272,2056.5,595.65,60.82,2349.8622879,32.661098,502.1689,0.213701416711008
2011,71,"GILES",179.3,329,31,10.86,9.63,24533.1418,0,1.23,0.0000501362609822766
2011,1,"ACCOMACK",311.1,197,5939.5,1245.98,10.8,4425.619782,2912.499712,-1677.31971,-0.379002217231141
2011,127,"NEW KENT",311.74,196,458,95.59,3.13,9745.269793,49.382,43.078,0.00442040096529116
2011,185,"TAZEWELL",246.94,261,245,68.09,8.06,1640.6366,0,60.03,0.0365894555808398
2011,21,"BLAND",185.78,322,135,46.29,3.43,67.362523,0,42.86,0.636258828963399
2011,91,"HIGHLAND",238.77,269,20,5.73,2.58,2572.3538,0,3.15,0.00122455938992529
2011,61,"FAUQUIER",234.62,273,657,190.99,59.45,1098.90269,0,131.54,0.119701226684594
2011,69,"FREDERICK",193.56,314,224.5,75.07,30.09,1781.77974,10,34.98,0.0196320562046575
2011,17,"BATH",209.09,299,19,6.05,2.23,3833.692,0,3.82,0.000996428508080461
2011,3,"ALBEMARLE",278.83,229,1206.5,294.21,28.41,3709.0998,0,265.8,0.0716615929288287
2011,51,"DICKENSON",364.13,144,12,1.84,1.84,2067.2383,0,0,0
2011,49,"CUMBERLAND",337.5,170,167,30.23,4.16,1.72986,0,26.07,15.0705837466616
2011,85,"HANOVER",371.57,136,3263,472.55,30.85,1160.320728,465.1945,-23.4945,-0.0202482808701492
2011,81,"GREENSVILLE",335.93,172,246,45.06,0.92,701.8715,27.27,16.87,0.0240357387356518
2011,5,"ALLEGHANY",190.21,318,99.5,33.69,3.22,14703.2443,0,30.47,0.00207233175061915
2011,165,"ROCKINGHAM",235.7,272,5167,1496.58,75.74,9085.871566,375.030958,1045.80904,0.115102776041155
2011,171,"SHENANDOAH",215.66,292,824,256.21,32.65,1994.57137,79.554,144.006,0.0721989707492894
2011,145,"POWHATAN",313.48,195,81,16.82,3.74,72.779182,3.78,9.3,0.127783793997575
2011,175,"SOUTHAMPTON",335.61,172,2815.5,515.68,3.85,2777.070301,241.2895,270.5405,0.097419391904692
2011,139,"PAGE",245.36,263,267,74.78,5.46,620.56418,33.46708,35.85292,0.057774717193635
2011,133,"NORTHUMBERLAND",363.23,145,38,5.87,0.31,2474.91376,0,5.56,0.00224654292600482
2011,75,"GOOCHLAND",290.34,218,66.5,15.44,4.99,948.09944,0,10.45,0.0110220505984056
2011,65,"FLUVANNA",339.63,168,111.5,19.95,4.83,336.089,0,15.12,0.0449880835135931
2011,95,"JAMES CITY",347.91,160,38.5,6.56,2.64,2997.389806,0,3.92,0.00130780454118886
2011,63,"FLOYD",136.02,372,187,74.08,50.51,64.213,16.56,7.01,0.109167925497952
2011,149,"PRINCE GEORGE",349.84,158,7,1.18,1.18,189.247589,48.47,-48.47,-0.256119511250418
2011,77,"GRAYSON",255.45,253,128.5,34.62,11.05,78.31247,0,23.57,0.300973778505518
2011,131,"NORTHAMPTON",303.37,205,7810.5,1705.01,9.93,1621.954213,1410.28676,284.79324,0.175586485560058
2011,137,"ORANGE",296.94,211,595,133.69,10.11,699.40973,38,85.58,0.122360322324941
2011,79,"GREENE",263.76,244,42.5,11.04,9.61,237.22868,0,1.43,0.00602793894903432
2011,195,"WISE",388.31,120,27.5,3.51,1.41,2734.3837,0,2.1,0.000767997556451203
2011,183,"SUSSEX",374.64,133,1390.5,196.93,2.2,377.198739,41.1,153.63,0.407291923634983
2011,87,"HENRICO",304.71,203,26.5,5.73,5.73,9220.7078,1.9278,-1.9278,-0.000209072887007655
2011,101,"KING WILLIAM",429.71,78,2037.5,169.23,1.29,6949.154117,439.704,-271.764,-0.0391074935775525
2011,103,"LANCASTER",363.86,144,12,1.84,1.84,153.17584,0,0,0
2011,187,"WARREN",203.05,305,35,11.37,11.37,3458.21,0,0,0
2011,9,"AMHERST",282.29,226,147,35.38,6.5,5973.87,0,28.88,0.00483438708910639
2011,155,"PULASKI",172.07,336,134.5,48.12,6.62,1617.199,0,41.5,0.0256616532659246
2011,19,"BEDFORD",248.64,259,330,91.01,14.48,5662.58645,11.5149,65.0151,0.0114815200746295
2011,173,"SMYTH",246.58,261,108,30.02,9.17,2530.2141,0,20.85,0.00824040937879526
2012,67,"FRANKLIN",436.18,72,882.5,67.66,9.47,450.932735,0,58.19,0.129043636630195
2012,37,"CHARLOTTE",272.3,236,745,187.22,28.9,82.747,15.3,143.02,1.72840102964458
2012,99,"KING GEORGE",218.14,290,350,108.08,6.49,636.7857,216.35,-114.76,-0.180217614811388
2012,135,"NOTTOWAY",245.45,263,230.5,64.55,10.64,392.96,0,53.91,0.137189535830619
2012,25,"BRUNSWICK",366.46,142,1395,210.94,4.99,361.79871,0,205.95,0.569239177220947
2012,161,"ROANOKE",292.6,215,93,21.29,14.19,4364.626,0,7.1,0.00162671440806154
2012,36,"CHARLES CITY",300.37,208,1249,276.64,2.99,428.065565,405.611,-131.961,-0.30827286936757
2012,550,"CHESAPEAKE CITY",339.65,168,260.5,46.6,11.18,2422.93334,0,35.42,0.0146186440275736
2012,11,"APPOMATTOX",269.17,239,74,18.83,8.53,42.3,0,10.3,0.243498817966903
2012,73,"GLOUCESTER",286.32,222,52,12.29,11.47,475.7657,0,0.82,0.00172353744710894
2012,47,"CULPEPER",279.19,229,628,153.14,21.7,998.447221,93.1449,38.2951,0.0383546563048624
2012,105,"LEE",327.51,180,179,34.31,9.97,800.624,0,24.34,0.030401286996143
2012,193,"WESTMORELAND",234.47,274,1558,454.58,16.92,757.3936,380.14,57.52,0.075944660741786
2012,143,"PITTSYLVANIA",256.64,251,3952,1056.29,35.01,703.511485,27.140785,994.13921,1.41311013565045
2012,117,"MECKLENBURG",394.32,114,3696.5,448.73,10.14,585.58439,0,438.59,0.748978298414
2012,121,"MONTGOMERY",217.7,290,336,103.76,11.58,10645.2492,65.645,26.535,0.00249266123333214
2012,89,"HENRY",246.69,261,276.5,76.85,7.37,1209.6859802,0,69.48,0.0574363935246342
2012,93,"ISLE OF WIGHT",399.4,109,746.5,86.65,2.9,4499.247341,5.75,78,0.017336232949279
2012,169,"SCOTT",357.26,151,149.5,24.04,8.6,377.6281,0,15.44,0.0408867878211394
2012,167,"RUSSELL",334.45,174,134,24.83,5.19,233.732,0,19.64,0.084027860968973
2012,59,"FAIRFAX",182.77,325,55,19.03,19.03,32000.095555,0,0,0
2012,31,"CAMPBELL",256.6,251,546,145.94,27.4,1786.7911,57.88,60.66,0.03394912813255
2012,157,"RAPPAHANNOCK",286.53,221,126.5,29.77,13.77,13.24,0,16,1.20845921450151
2012,23,"BOTETOURT",274.14,234,57.5,14.33,6.23,621.356066,0,8.1,0.0130360037396014
2012,197,"WYTHE",253.77,254,118,31.92,10.01,2699.777321,0,21.91,0.00811548412884827
2012,43,"CLARKE",243.06,265,288,81.27,13.26,252.6576,46.58,21.43,0.0848183470435878
2012,83,"HALIFAX",265.24,243,1850.5,478.84,26.52,675.589,2.139,450.181,0.666353359808996
2012,800,"SUFFOLK CITY",418.81,89,600.5,56.91,6.16,33496.6765933,133.01,-82.26,-0.00245576601520085
2012,113,"MADISON",332.64,175,75,13.98,9.88,49.5564,0,4.1,0.0827340161916523
2012,163,"ROCKBRIDGE",325.1,183,123,23.97,9.84,818.7137,0,14.13,0.0172587804503577
2012,810,"VIRGINIA BEACH CITY",314.3,194,254,52.47,9.81,7247.615924,0,42.66,0.00588607349607672
2012,15,"AUGUSTA",332.94,175,3343.5,623.06,35.31,4038.266156,424.6243,163.1257,0.0403949848024826
2012,45,"CRAIG",230.71,277,62.5,18.44,4.28,895.4523,0,14.16,0.0158132376230426
2012,181,"SURRY",351.19,157,1133,189.42,4.35,78.119956,22.35,162.72,2.08295048194856
2012,159,"RICHMOND",244.79,263,126,35.29,4.48,100.346,0,30.81,0.307037649731927
2012,153,"PRINCE WILLIAM",219.82,288,974.5,298.86,15.79,24517.308691,47.42,235.65,0.00961157698709827
2012,199,"YORK",345.53,162,19,3.28,2.42,8251.782001,0,0.86,0.000104219912728642
2012,7,"AMELIA",195.37,313,468,155.99,13.83,117.781,85.5,56.66,0.481062310559428
2012,119,"MIDDLESEX",285.59,222,478.5,113.12,4.02,144.40603,88.8,20.3,0.140575847144333
2012,109,"LOUISA",304.24,204,278.5,60.5,15.42,217.138472,0,45.08,0.20760945577622
2012,111,"LUNENBURG",319.14,189,1089,219.17,6.84,170.069,6.76,205.57,1.2087446859804
2012,115,"MATHEWS",313.66,194,35,7.23,2.79,7.8853,0,4.44,0.563073059997717
2012,191,"WASHINGTON",306.03,202,317,68.19,22.8,3633.4089,0,45.39,0.0124924007314453
2012,29,"BUCKINGHAM",269.99,238,52,13.18,4.44,125.099,0,8.74,0.0698646671835906
2012,33,"CAROLINE",225.94,282,2192,658.24,7.51,2654.55079,792.39,-141.66,-0.0533649612332337
2012,53,"DINWIDDIE",251.02,257,1371,375.2,10.95,52.41692,17.00596,347.24404,6.62465555015442
2012,141,"PATRICK",304.98,203,269,58.15,12.43,251.0541,0,45.72,0.182112142362941
2012,177,"SPOTSYLVANIA",216.38,292,120,37.31,10.73,3808.4174,10.2,16.38,0.00430099914993561
2012,35,"CARROLL",259.57,248,692.5,182.88,6.6,190.4055,0,176.28,0.925813592569542
2012,57,"ESSEX",236.71,271,124.5,35.93,6.06,481.4514,351.4,-321.53,-0.667834801186579
2012,41,"CHESTERFIELD",240.09,268,130,37.1,8.99,32729.120098,22.9,5.21,0.000159185458832985
2012,125,"NELSON",284.05,224,828.5,197.62,19.44,1032.9,424.98,-246.8,-0.238938909865427
2012,147,"PRINCE EDWARD",232.14,276,109.5,32.18,8.82,380.86968,0.05148,23.30852,0.0611981505064935
2012,97,"KING AND QUEEN",236.84,271,380.5,109.8,7.94,250.445,246.17,-144.31,-0.57621433847751
2012,179,"STAFFORD",218.84,289,105.5,32.47,5.08,3946.842,0,27.39,0.00693972548179025
2012,107,"LOUDOUN",223.71,284,2056.5,621.93,63.51,2337.318326,0.4321,557.9879,0.238729955519118
2012,71,"GILES",222.16,286,31,9.44,8.38,24019.4406,0,1.06,0.0000441309195185836
2012,1,"ACCOMACK",315.02,193,5939.5,1220.68,10.58,4613.681973,3414.518315,-2204.41831,-0.477800230466817
2012,127,"NEW KENT",312.5,196,458,95.59,3.13,8642.373617,56.3,36.16,0.00418403572935928
2012,185,"TAZEWELL",302.98,205,245,53.48,6.33,613.3172,0,47.15,0.0768770221999318
2012,21,"BLAND",247.75,260,135,37.38,2.77,78.756,0,34.61,0.439458580933516
2012,91,"HIGHLAND",296.95,211,20,4.49,2.02,2577.252,0,2.47,0.00095838513269172
2012,61,"FAUQUIER",258.57,249,657,174.2,54.22,1089.4393,0,119.98,0.110130045795117
2012,69,"FREDERICK",277.36,231,224.5,55.22,22.14,1624.9001,0,33.08,0.0203581746348591
2012,17,"BATH",287.21,221,19,4.47,1.65,3818.33,0,2.82,0.000738542766078364
2012,3,"ALBEMARLE",292.78,215,1206.5,276.22,26.67,3716.21486,0,249.55,0.0671516608703298
2012,51,"DICKENSON",308.27,200,12,2.56,2.56,2145.649,0,0,0
2012,49,"CUMBERLAND",255.47,253,167,44.99,6.2,2.3137,0,38.79,16.7653541945801
2012,85,"HANOVER",252.59,255,3263,886.04,57.84,1177.758605,560.29,267.91,0.227474457722175
2012,81,"GREENSVILLE",384.09,124,246,32.48,0.66,743.817485,32.252,-0.432,-0.000580787637709269
2012,5,"ALLEGHANY",271.22,237,99.5,25.11,2.4,14351.1265,0,22.71,0.00158245417180317
2012,165,"ROCKINGHAM",331.01,177,5167,973.88,49.29,9269.70398,578.196,346.394,0.0373683993304822
2012,171,"SHENANDOAH",315.7,192,824,168.47,21.47,1984.4259,31.96,115.04,0.0579714263959163
2012,145,"POWHATAN",262.98,245,81,21.13,4.7,40.7775,4,12.43,0.304824964747716
2012,175,"SOUTHAMPTON",408.28,100,2815.5,299.81,2.24,1398.276026,159.7402,137.8298,0.0985712387519687
2012,139,"PAGE",286.71,221,267,62.83,4.59,646.848,51.94,6.3,0.00973953695458593
2012,133,"NORTHUMBERLAND",283.85,224,38,9.06,0.48,135.1638,0,8.58,0.06347853493317
2012,75,"GOOCHLAND",296.55,211,66.5,14.94,4.83,801.5221,0,10.11,0.0126135012372086
2012,65,"FLUVANNA",284.91,223,111.5,26.48,6.41,326.771,0,20.07,0.0614191589828963
2012,95,"JAMES CITY",341.42,167,38.5,6.85,2.76,2230.915845,0,4.09,0.00183332778292226
2012,63,"FLOYD",216.51,291,187,57.95,39.51,34.472,21.1,-2.66,-0.0771640751914597
2012,149,"PRINCE GEORGE",282.06,226,7,1.68,1.68,107.589905,0,0,0
2012,77,"GRAYSON",251.37,257,128.5,35.17,11.22,36.6599,0,23.95,0.653302382166891
2012,131,"NORTHAMPTON",319.6,188,7810.5,1563.62,9.11,1177.014682,881.646009,672.86399,0.571670005727252
2012,137,"ORANGE",312.69,195,595,123.55,9.34,641.9746,11,103.21,0.160769600541828
2012,79,"GREENE",330.5,178,42.5,8.06,7.01,228.98635,0,1.05,0.00458542616186511
2012,195,"WISE",408.33,100,27.5,2.93,1.17,2587.3307,0,1.76,0.000680237744637746
2012,183,"SUSSEX",311.6,196,1390.5,290.22,3.24,456.542,71.71,215.27,0.471522882889198
2012,87,"HENRICO",290.28,218,26.5,6.15,6.15,9648.404868,100.69,-100.69,-0.0104359219350288
2012,101,"KING WILLIAM",236.94,271,2037.5,587.98,4.47,7903.222704,352.326,231.184,0.0292518645441932
2012,103,"LANCASTER",278.49,230,12,2.94,2.94,177.58216,0,0,0
2012,187,"WARREN",262.79,245,35,9.13,9.13,3510.696,0,0,0
2012,9,"AMHERST",261.87,246,147,38.51,7.07,6074.989,0,31.44,0.00517531801292151
2012,155,"PULASKI",226.95,281,134.5,40.25,5.54,1651.929,0,34.71,0.0210117989332471
2012,19,"BEDFORD",223.25,285,330,100.15,15.93,6562.0609,11.55,72.67,0.0110742647938546
2012,173,"SMYTH",270.66,237,108,27.26,8.33,2090.0066,0,18.93,0.00905738766566574
2013,67,"FRANKLIN",428.1,80,882.5,75.18,10.52,375.27545,0,64.66,0.172300106495109
2013,37,"CHARLOTTE",408.22,100,745,79.33,12.25,71.132,6.75,60.33,0.84814148343924
2013,99,"KING GEORGE",370.05,138,350,51.43,3.09,490.7295,95.19,-46.85,-0.0954701113342483
2013,135,"NOTTOWAY",341.48,167,230.5,40.99,6.76,394.91,0,34.23,0.0866779772606417
2013,25,"BRUNSWICK",353.33,155,1395,230.25,5.45,364.13693,0,224.8,0.617350181976873
2013,161,"ROANOKE",433.28,75,93,7.43,4.95,6238.1124,0,2.48,0.000397556158173745
2013,36,"CHARLES CITY",421.22,87,1249,115.71,1.25,189.518527,164.02,-49.56,-0.261504776258629
2013,550,"CHESAPEAKE CITY",357.46,151,260.5,41.89,10.05,2156.981529,0.006829,31.83317,0.0147582024101793
2013,11,"APPOMATTOX",429.59,78,74,6.15,2.78,6.1,0,3.37,0.552459016393443
2013,73,"GLOUCESTER",424.96,83,52,4.6,4.29,441.0501,0,0.31,0.000702867996175491
2013,47,"CULPEPER",396.32,112,628,74.9,10.61,910.843494,15.4677,48.8223,0.0536011952894292
2013,105,"LEE",442.38,66,179,12.58,3.65,850.305,0,8.93,0.0105021139473483
2013,193,"WESTMORELAND",371.21,137,1558,227.29,8.46,1169.58614,834.9471,-616.1171,-0.526782148769308
2013,143,"PITTSYLVANIA",436.61,71,3952,298.79,9.9,616.24372,0,288.89,0.468791795557771
2013,117,"MECKLENBURG",360.19,148,3696.5,582.57,13.16,631.06386,0,569.41,0.902301710004436
2013,121,"MONTGOMERY",349.33,159,336,56.89,6.35,9217.795,26.69,23.85,0.00258738667978622
