"COUNTYFP","YEAR","County_Name","Facility_withdrawal_mg","parm_Coeff","Unreported_Coeff_Based"
165,2012,"ROCKINGHAM",578.196,3.17150275505883,1833.75
171,2012,"SHENANDOAH",31.96,5.24639536345211,167.67
175,2012,"SOUTHAMPTON",159.7402,4.06897308943295,649.98
177,2012,"SPOTSYLVANIA",10.2,23.1028232286482,235.65
181,2012,"SURRY",22.35,5.64249604991228,126.11
183,2012,"SUSSEX",71.71,4.84763210073762,347.62
193,2012,"WESTMORELAND",380.14,-0.0785017695294748,-29.84
800,2012,"SUFFOLK CITY",133.01,-0.304622913943818,-40.52
1,2013,"ACCOMACK",2455.9686,-0.310370869622373,-762.26
15,2013,"AUGUSTA",272.9134,1.21073205742989,330.43
19,2013,"BEDFORD",11.55,3.74174069211058,43.22
31,2013,"CAMPBELL",62.55,0.588039769423839,36.78
33,2013,"CAROLINE",352.624,-0.0592958633919174,-20.91
36,2013,"CHARLES CITY",164.02,2.96890538454136,486.96
37,2013,"CHARLOTTE",6.75,7.65365876891024,51.66
41,2013,"CHESTERFIELD",20.6,0.731932649070232,15.08
43,2013,"CLARKE",42.88,0.980337102294103,42.04
47,2013,"CULPEPER",15.4677,9.04998122009693,139.98
53,2013,"DINWIDDIE",2.592,12.1093510953536,31.39
57,2013,"ESSEX",160.99,-0.762825994014536,-122.81
63,2013,"FLOYD",12.113,-0.296317407454848,-3.59
81,2013,"GREENSVILLE",26.56,0.548396388033447,14.57
83,2013,"HALIFAX",0.05,101.571720625881,5.08
85,2013,"HANOVER",387.737,1.19771816417157,464.4
87,2013,"HENRICO",51.54,-1,-51.54
97,2013,"KING AND QUEEN",145.63,-0.613183965479662,-89.3
99,2013,"KING GEORGE",95.19,-0.141614716055531,-13.48
101,2013,"KING WILLIAM",175.069,1.31713771822969,230.59
107,2013,"LOUDOUN",0.1829,101.749643839691,18.61
119,2013,"MIDDLESEX",17.41,3.85238200383612,67.07
121,2013,"MONTGOMERY",26.69,1.72171170004054,45.95
125,2013,"NELSON",194.146221,-0.382185189312319,-74.2
127,2013,"NEW KENT",47.8,4.54063725105499,217.04
131,2013,"NORTHAMPTON",739.678419,1.75264956898963,1296.4
137,2013,"ORANGE",1.8,323.060543049543,581.51
139,2013,"PAGE",25.65,2.00549350780367,51.44
145,2013,"POWHATAN",0.5,31.5062661144322,15.75
153,2013,"PRINCE WILLIAM",63.794,51.0649825550898,3257.64
165,2013,"ROCKINGHAM",189.61575,3.17150275505883,601.37
171,2013,"SHENANDOAH",10,5.24639536345211,52.46
175,2013,"SOUTHAMPTON",65.13,4.06897308943295,265.01
177,2013,"SPOTSYLVANIA",0.07,23.1028232286482,1.62
181,2013,"SURRY",11.2,5.64249604991228,63.2
183,2013,"SUSSEX",14.9,4.84763210073762,72.23
193,2013,"WESTMORELAND",834.9471,-0.0785017695294748,-65.54
550,2013,"CHESAPEAKE CITY",0.006829,14.0206723847515,0.1
800,2013,"SUFFOLK CITY",103.86,-0.304622913943818,-31.64
1,2014,"ACCOMACK",3246.88297,-0.310370869622373,-1007.74
7,2014,"AMELIA",12.67,4.35629543290733,55.19
15,2014,"AUGUSTA",377.7,1.21073205742989,457.29
19,2014,"BEDFORD",11.55,3.74174069211058,43.22
31,2014,"CAMPBELL",112.41,0.588039769423839,66.1
33,2014,"CAROLINE",810.633,-0.0592958633919174,-48.07
36,2014,"CHARLES CITY",413.107,2.96890538454136,1226.48
37,2014,"CHARLOTTE",12.2,7.65365876891024,93.37
41,2014,"CHESTERFIELD",16.6,0.731932649070232,12.15
43,2014,"CLARKE",44.08,0.980337102294103,43.21
47,2014,"CULPEPER",44.5845,9.04998122009693,403.49
53,2014,"DINWIDDIE",12.72234832,12.1093510953536,154.06
57,2014,"ESSEX",311.47,-0.762825994014536,-237.6
63,2014,"FLOYD",19.19,-0.296317407454848,-5.69
81,2014,"GREENSVILLE",28.11,0.548396388033447,15.42
85,2014,"HANOVER",454.8596,1.19771816417157,544.79
87,2014,"HENRICO",112.91,-1,-112.91
93,2014,"ISLE OF WIGHT",88.4,3.77909964125212,334.07
97,2014,"KING AND QUEEN",318.88,-0.613183965479662,-195.53
99,2014,"KING GEORGE",160.32,-0.141614716055531,-22.7
101,2014,"KING WILLIAM",603.948,1.31713771822969,795.48
107,2014,"LOUDOUN",3.894,101.749643839691,396.21
119,2014,"MIDDLESEX",118.98,3.85238200383612,458.36
121,2014,"MONTGOMERY",34.245,1.72171170004054,58.96
125,2014,"NELSON",381.733,-0.382185189312319,-145.89
127,2014,"NEW KENT",67.087,4.54063725105499,304.62
131,2014,"NORTHAMPTON",848.864255,1.75264956898963,1487.76
137,2014,"ORANGE",1,323.060543049543,323.06
139,2014,"PAGE",21.35,2.00549350780367,42.82
143,2014,"PITTSYLVANIA",14.36,23.1222339199659,332.04
153,2014,"PRINCE WILLIAM",10.52,51.0649825550898,537.2
165,2014,"ROCKINGHAM",369.2331,3.17150275505883,1171.02
171,2014,"SHENANDOAH",10.114,5.24639536345211,53.06
175,2014,"SOUTHAMPTON",170.44,4.06897308943295,693.52
177,2014,"SPOTSYLVANIA",3.109,23.1028232286482,71.83
181,2014,"SURRY",22.67,5.64249604991228,127.92
183,2014,"SUSSEX",50.75,4.84763210073762,246.02
193,2014,"WESTMORELAND",764.65,-0.0785017695294748,-60.03
800,2014,"SUFFOLK CITY",111.68,-0.304622913943818,-34.02
1,2015,"ACCOMACK",3573.13335,-0.310370869622373,-1109
7,2015,"AMELIA",26.52,4.35629543290733,115.53
15,2015,"AUGUSTA",386.345,1.21073205742989,467.76
19,2015,"BEDFORD",12.217,3.74174069211058,45.71
33,2015,"CAROLINE",553.253,-0.0592958633919174,-32.81
36,2015,"CHARLES CITY",314.87,2.96890538454136,934.82
37,2015,"CHARLOTTE",7.8,7.65365876891024,59.7
41,2015,"CHESTERFIELD",13.1,0.731932649070232,9.59
43,2015,"CLARKE",19.68,0.980337102294103,19.29
47,2015,"CULPEPER",41.828,9.04998122009693,378.54
53,2015,"DINWIDDIE",6.397,12.1093510953536,77.46
57,2015,"ESSEX",146.72,-0.762825994014536,-111.92
63,2015,"FLOYD",16.722,-0.296317407454848,-4.96
67,2015,"FRANKLIN",1,17.7307366638442,17.73
81,2015,"GREENSVILLE",34.6,0.548396388033447,18.97
83,2015,"HALIFAX",0.298,101.571720625881,30.27
85,2015,"HANOVER",450.0197,1.19771816417157,539
87,2015,"HENRICO",167.37,-1,-167.37
93,2015,"ISLE OF WIGHT",78.2,3.77909964125212,295.53
97,2015,"KING AND QUEEN",319.62036,-0.613183965479662,-195.99
99,2015,"KING GEORGE",80.22,-0.141614716055531,-11.36
101,2015,"KING WILLIAM",424.781,1.31713771822969,559.5
107,2015,"LOUDOUN",7.732,101.749643839691,786.73
119,2015,"MIDDLESEX",157.58,3.85238200383612,607.06
121,2015,"MONTGOMERY",43.0552,1.72171170004054,74.13
125,2015,"NELSON",374.2,-0.382185189312319,-143.01
127,2015,"NEW KENT",10.1,4.54063725105499,45.86
131,2015,"NORTHAMPTON",804.809953,1.75264956898963,1410.55
137,2015,"ORANGE",2,323.060543049543,646.12
139,2015,"PAGE",22.792,2.00549350780367,45.71
145,2015,"POWHATAN",1,31.5062661144322,31.51
153,2015,"PRINCE WILLIAM",9.99,51.0649825550898,510.14
165,2015,"ROCKINGHAM",258.2151,3.17150275505883,818.93
171,2015,"SHENANDOAH",13.63,5.24639536345211,71.51
175,2015,"SOUTHAMPTON",160.031,4.06897308943295,651.16
177,2015,"SPOTSYLVANIA",4.954,23.1028232286482,114.45
181,2015,"SURRY",26.4,5.64249604991228,148.96
183,2015,"SUSSEX",79.306,4.84763210073762,384.45
193,2015,"WESTMORELAND",611.9352,-0.0785017695294748,-48.04
550,2015,"CHESAPEAKE CITY",0.668579,14.0206723847515,9.37
800,2015,"SUFFOLK CITY",119.5,-0.304622913943818,-36.4
1,2016,"ACCOMACK",1841.99955,-0.310370869622373,-571.7
7,2016,"AMELIA",13.696,4.35629543290733,59.66
15,2016,"AUGUSTA",1009.7517,1.21073205742989,1222.54
19,2016,"BEDFORD",14.808,3.74174069211058,55.41
31,2016,"CAMPBELL",126.06,0.588039769423839,74.13
33,2016,"CAROLINE",544.816,-0.0592958633919174,-32.31
36,2016,"CHARLES CITY",387.29,2.96890538454136,1149.83
37,2016,"CHARLOTTE",6,7.65365876891024,45.92
43,2016,"CLARKE",14.46,0.980337102294103,14.18
47,2016,"CULPEPER",60.2215,9.04998122009693,545
53,2016,"DINWIDDIE",29.152,12.1093510953536,353.01
57,2016,"ESSEX",349.01,-0.762825994014536,-266.23
63,2016,"FLOYD",20.555,-0.296317407454848,-6.09
81,2016,"GREENSVILLE",36.3176,0.548396388033447,19.92
85,2016,"HANOVER",465.28314,1.19771816417157,557.28
87,2016,"HENRICO",109.05,-1,-109.05
93,2016,"ISLE OF WIGHT",88.5,3.77909964125212,334.45
97,2016,"KING AND QUEEN",279.188,-0.613183965479662,-171.19
99,2016,"KING GEORGE",197.865,-0.141614716055531,-28.02
101,2016,"KING WILLIAM",214.4602,1.31713771822969,282.47
107,2016,"LOUDOUN",7.159,101.749643839691,728.43
119,2016,"MIDDLESEX",13.7,3.85238200383612,52.78
121,2016,"MONTGOMERY",46.9059,1.72171170004054,80.76
125,2016,"NELSON",371.41,-0.382185189312319,-141.95
127,2016,"NEW KENT",111.148,4.54063725105499,504.68
131,2016,"NORTHAMPTON",491.872313,1.75264956898963,862.08
137,2016,"ORANGE",0.7,323.060543049543,226.14
139,2016,"PAGE",25.71,2.00549350780367,51.56
145,2016,"POWHATAN",3.5,31.5062661144322,110.27
153,2016,"PRINCE WILLIAM",49.1,51.0649825550898,2507.29
165,2016,"ROCKINGHAM",332.261528,3.17150275505883,1053.77
171,2016,"SHENANDOAH",9.35,5.24639536345211,49.05
175,2016,"SOUTHAMPTON",149.6867,4.06897308943295,609.07
177,2016,"SPOTSYLVANIA",0.287,23.1028232286482,6.63
181,2016,"SURRY",34.79,5.64249604991228,196.3
183,2016,"SUSSEX",251.65,4.84763210073762,1219.91
193,2016,"WESTMORELAND",283.377,-0.0785017695294748,-22.25
550,2016,"CHESAPEAKE CITY",0.855503,14.0206723847515,11.99
800,2016,"SUFFOLK CITY",130.55,-0.304622913943818,-39.77
1,2017,"ACCOMACK",1673.84777,-0.310370869622373,-519.51
7,2017,"AMELIA",9.343,4.35629543290733,40.7
15,2017,"AUGUSTA",175.66,1.21073205742989,212.68
19,2017,"BEDFORD",16.15,3.74174069211058,60.43
31,2017,"CAMPBELL",121.59,0.588039769423839,71.5
33,2017,"CAROLINE",543.92,-0.0592958633919174,-32.25
36,2017,"CHARLES CITY",344.0851,2.96890538454136,1021.56
37,2017,"CHARLOTTE",15.35,7.65365876891024,117.48
43,2017,"CLARKE",16.56,0.980337102294103,16.23
47,2017,"CULPEPER",81.2651,9.04998122009693,735.45
53,2017,"DINWIDDIE",31.129,12.1093510953536,376.95
57,2017,"ESSEX",340.34,-0.762825994014536,-259.62
63,2017,"FLOYD",31.672,-0.296317407454848,-9.38
81,2017,"GREENSVILLE",48.91836,0.548396388033447,26.83
85,2017,"HANOVER",583.82644,1.19771816417157,699.26
87,2017,"HENRICO",97.14,-1,-97.14
93,2017,"ISLE OF WIGHT",71.1,3.77909964125212,268.69
97,2017,"KING AND QUEEN",418.6888,-0.613183965479662,-256.73
99,2017,"KING GEORGE",191.501113,-0.141614716055531,-27.12
101,2017,"KING WILLIAM",285.391,1.31713771822969,375.9
119,2017,"MIDDLESEX",22.39,3.85238200383612,86.25
121,2017,"MONTGOMERY",42.2739,1.72171170004054,72.78
125,2017,"NELSON",474.32,-0.382185189312319,-181.28
127,2017,"NEW KENT",24.19,4.54063725105499,109.84
131,2017,"NORTHAMPTON",529.24973,1.75264956898963,927.59
139,2017,"PAGE",25.55,2.00549350780367,51.24
145,2017,"POWHATAN",4.3,31.5062661144322,135.48
153,2017,"PRINCE WILLIAM",14.541,51.0649825550898,742.54
161,2017,"ROANOKE",0.75,-0.935024154589372,-0.7
165,2017,"ROCKINGHAM",254.245,3.17150275505883,806.34
171,2017,"SHENANDOAH",36.38,5.24639536345211,190.86
175,2017,"SOUTHAMPTON",138.2595,4.06897308943295,562.57
177,2017,"SPOTSYLVANIA",0.146,23.1028232286482,3.37
181,2017,"SURRY",43.719,5.64249604991228,246.68
183,2017,"SUSSEX",195.364,4.84763210073762,947.05
193,2017,"WESTMORELAND",321.7426,-0.0785017695294748,-25.26
550,2017,"CHESAPEAKE CITY",0.896212,14.0206723847515,12.57
800,2017,"SUFFOLK CITY",111.95,-0.304622913943818,-34.1
