"Year","name","PPT","Irrigation","County_Code","parm_UnderTh","Unreported_Irrigation_based"
2012,"PRINCE GEORGE",282.06,226,149,7,1.68
2012,"GRAYSON",251.37,257,77,41,11.22
2012,"NORTHAMPTON",319.6,188,131,45.5,9.11
2012,"ORANGE",312.69,195,137,45,9.34
2012,"GREENE",330.5,178,79,37,7.01
2012,"WISE",408.33,100,195,11,1.17
2012,"SUSSEX",311.6,196,183,15.5,3.24
2012,"HENRICO",290.28,218,87,26.5,6.15
2012,"KING WILLIAM",236.94,271,101,15.5,4.47
2012,"LANCASTER",278.49,230,103,12,2.94
2012,"WARREN",262.79,245,187,35,9.13
2012,"AMHERST",261.87,246,9,27,7.07
2012,"PULASKI",226.95,281,155,18.5,5.54
2012,"BEDFORD",223.25,285,19,52.5,15.93
2012,"SMYTH",270.66,237,173,33,8.33
2013,"FRANKLIN",428.1,80,67,123.5,10.52
2013,"CHARLOTTE",408.22,100,37,115,12.25
2013,"KING GEORGE",370.05,138,99,21,3.09
2013,"NOTTOWAY",341.48,167,135,38,6.76
2013,"BRUNSWICK",353.33,155,25,33,5.45
2013,"ROANOKE",433.28,75,161,62,4.95
2013,"CHARLES CITY",421.22,87,36,13.5,1.25
2013,"CHESAPEAKE CITY",357.46,151,550,62.5,10.05
2013,"APPOMATTOX",429.59,78,11,33.5,2.78
2013,"GLOUCESTER",424.96,83,73,48.5,4.29
2013,"CULPEPER",396.32,112,47,89,10.61
2013,"LEE",442.38,66,105,52,3.65
2013,"WESTMORELAND",371.21,137,193,58,8.46
2013,"PITTSYLVANIA",436.61,71,143,131,9.9
2013,"MECKLENBURG",360.19,148,117,83.5,13.16
2013,"MONTGOMERY",349.33,159,121,37.5,6.35
2013,"HENRY",420.36,88,89,26.5,2.48
2013,"ISLE OF WIGHT",409.79,98,93,25,2.61
2013,"SCOTT",489.75,18,169,53.5,1.03
2013,"RUSSELL",446.06,62,167,28,1.85
2013,"FAIRFAX",332.07,176,59,55,10.31
2013,"CAMPBELL",369.34,139,31,102.5,15.17
2013,"RAPPAHANNOCK",305.45,203,157,58.5,12.65
2013,"BOTETOURT",418.99,89,23,25,2.37
2013,"WYTHE",453.58,54,197,37,2.13
2013,"CLARKE",311.01,197,43,47,9.86
2013,"HALIFAX",416.5,92,83,102.5,10.04
2013,"SUFFOLK CITY",409.39,99,800,65,6.85
2013,"MADISON",392.57,115,113,53,6.49
2013,"ROCKBRIDGE",395.22,113,163,50.5,6.08
2013,"VIRGINIA BEACH CITY",382.93,125,810,47.5,6.32
2013,"AUGUSTA",388.69,119,15,189.5,24.01
2013,"CRAIG",381.75,126,45,14.5,1.95
2013,"SURRY",448.58,59,181,26,1.63
2013,"RICHMOND",370.5,138,159,16,2.35
2013,"PRINCE WILLIAM",301.14,207,153,51.5,11.35
2013,"YORK",469.98,38,199,14,0.57
2013,"AMELIA",344.9,163,7,41.5,7.2
2013,"MIDDLESEX",360.52,147,119,17,2.66
2013,"LOUISA",456.45,52,109,71,3.93
2013,"LUNENBURG",386.68,121,111,34,4.38
2013,"MATHEWS",371.97,136,115,13.5,1.96
2013,"WASHINGTON",448.48,60,191,106,6.77
2013,"BUCKINGHAM",433.35,75,29,17.5,1.4
2013,"CAROLINE",400.95,107,33,25,2.85
2013,"DINWIDDIE",339.96,168,53,40,7.16
2013,"PATRICK",461.29,47,141,57.5,2.88
2013,"SPOTSYLVANIA",378.04,130,177,34.5,4.78
2013,"CARROLL",446.38,62,35,25,1.65
2013,"ESSEX",374.68,133,57,21,2.97
2013,"CHESTERFIELD",386.88,121,41,31.5,4.06
2013,"NELSON",463.64,44,125,81.5,3.82
2013,"PRINCE EDWARD",407.73,100,147,30,3.19
2013,"KING AND QUEEN",367.27,141,97,27.5,4.13
2013,"STAFFORD",369.34,139,179,16.5,2.44
2013,"LOUDOUN",300.5,208,107,210,46.51
2013,"GILES",426.94,81,71,27.5,2.37
2013,"ACCOMACK",325.59,182,1,51.5,9.98
2013,"NEW KENT",410.58,97,127,15,1.55
2013,"TAZEWELL",413.66,94,185,29,2.9
2013,"BLAND",361.56,146,21,10,1.55
2013,"HIGHLAND",365.88,142,91,9,1.36
2013,"FAUQUIER",329.61,178,61,204.5,38.76
2013,"FREDERICK",319.36,189,69,90,18.11
2013,"BATH",363.2,145,17,7,1.08
2013,"ALBEMARLE",443.84,64,3,116.5,7.94
2013,"DICKENSON",408.86,99,51,12,1.27
2013,"CUMBERLAND",428.36,80,49,23,1.96
2013,"HANOVER",441.71,66,85,213,14.97
2013,"GREENSVILLE",349.75,158,81,5,0.84
2013,"ALLEGHANY",351.69,156,5,9.5,1.58
2013,"ROCKINGHAM",355.67,152,165,261.5,42.33
2013,"SHENANDOAH",335.58,172,171,105,19.23
2013,"POWHATAN",429.28,79,145,18,1.51
2013,"SOUTHAMPTON",433.76,74,175,21,1.65
2013,"PAGE",365.8,142,139,19.5,2.95
2013,"NORTHUMBERLAND",330.71,177,133,2,0.38
2013,"GOOCHLAND",485.07,23,75,21.5,0.53
2013,"FLUVANNA",467.32,41,65,27,1.18
2013,"JAMES CITY",434.51,73,95,15.5,1.2
2013,"FLOYD",394.45,114,63,127.5,15.48
2013,"PRINCE GEORGE",410.96,97,149,7,0.72
2013,"GRAYSON",552.63,-45,77,41,-1.96
2013,"NORTHAMPTON",317.55,190,131,45.5,9.21
2013,"ORANGE",412.16,96,137,45,4.6
2013,"GREENE",376.55,131,79,37,5.16
2013,"WISE",414.07,94,195,11,1.1
2013,"SUSSEX",398.12,110,183,15.5,1.82
2013,"HENRICO",441.84,66,87,26.5,1.86
2013,"KING WILLIAM",388.39,120,101,15.5,1.98
2013,"LANCASTER",334.15,174,103,12,2.22
2013,"WARREN",320.61,187,187,35,6.97
2013,"AMHERST",446.54,61,9,27,1.75
2013,"PULASKI",407.61,100,155,18.5,1.97
2013,"BEDFORD",390.62,117,19,52.5,6.54
2013,"SMYTH",459.08,49,173,33,1.72
2014,"FRANKLIN",271.69,236,67,123.5,31.04
2014,"CHARLOTTE",296.22,212,37,115,25.96
2014,"KING GEORGE",244.49,264,99,21,5.9
2014,"NOTTOWAY",254.93,253,135,38,10.24
2014,"BRUNSWICK",366.16,142,25,33,4.99
2014,"ROANOKE",371.66,136,161,62,8.98
2014,"CHARLES CITY",279.3,229,36,13.5,3.29
2014,"CHESAPEAKE CITY",282.86,225,550,62.5,14.97
2014,"APPOMATTOX",290.87,217,11,33.5,7.74
2014,"GLOUCESTER",332.32,176,73,48.5,9.09
2014,"CULPEPER",314.87,193,47,89,18.29
2014,"LEE",352.92,155,105,52,8.58
2014,"WESTMORELAND",221.02,287,193,58,17.73
2014,"PITTSYLVANIA",316.68,191,143,131,26.64
2014,"MECKLENBURG",365.16,143,117,83.5,12.71
2014,"MONTGOMERY",260.51,247,121,37.5,9.86
2014,"HENRY",282.88,225,89,26.5,6.35
2014,"ISLE OF WIGHT",261.33,247,93,25,6.58
2014,"SCOTT",419.56,88,169,53.5,5.01
2014,"RUSSELL",354.57,153,167,28,4.56
2014,"FAIRFAX",305.93,202,59,55,11.83
2014,"CAMPBELL",318.57,189,31,102.5,20.63
2014,"RAPPAHANNOCK",333.64,174,157,58.5,10.84
2014,"BOTETOURT",332.13,176,23,25,4.69
2014,"WYTHE",298.23,210,197,37,8.27
2014,"CLARKE",277.29,231,43,47,11.56
2014,"HALIFAX",347.24,161,83,102.5,17.57
2014,"SUFFOLK CITY",273.16,235,800,65,16.27
2014,"MADISON",327.23,181,113,53,10.22
2014,"ROCKBRIDGE",282.17,226,163,50.5,12.15
2014,"VIRGINIA BEACH CITY",328.31,180,810,47.5,9.1
2014,"AUGUSTA",233.66,274,15,189.5,55.29
2014,"CRAIG",294.57,213,45,14.5,3.29
2014,"SURRY",278.31,230,181,26,6.37
2014,"RICHMOND",240.86,267,159,16,4.55
2014,"PRINCE WILLIAM",340.73,167,153,51.5,9.16
2014,"YORK",282.21,226,199,14,3.37
2014,"AMELIA",263.84,244,7,41.5,10.78
2014,"MIDDLESEX",285.02,223,119,17,4.04
2014,"LOUISA",303.66,204,109,71,15.42
2014,"LUNENBURG",299.67,208,111,34,7.53
2014,"MATHEWS",293.89,214,115,13.5,3.08
2014,"WASHINGTON",369.98,138,191,106,15.58
2014,"BUCKINGHAM",310.5,198,29,17.5,3.69
2014,"CAROLINE",221.3,287,33,25,7.64
2014,"DINWIDDIE",299.62,208,53,40,8.86
2014,"PATRICK",362.82,145,141,57.5,8.88
2014,"SPOTSYLVANIA",283.99,224,177,34.5,8.23
2014,"CARROLL",292.52,215,35,25,5.72
2014,"ESSEX",260.57,247,57,21,5.52
2014,"CHESTERFIELD",253.4,255,41,31.5,8.55
2014,"NELSON",290.21,218,125,81.5,18.92
2014,"PRINCE EDWARD",265.05,243,147,30,7.76
2014,"KING AND QUEEN",296.02,212,97,27.5,6.21
2014,"STAFFORD",261.06,247,179,16.5,4.34
2014,"LOUDOUN",302.52,205,107,210,45.84
2014,"GILES",287.27,221,71,27.5,6.47
2014,"ACCOMACK",219.95,288,1,51.5,15.79
2014,"NEW KENT",292.41,216,127,15,3.45
2014,"TAZEWELL",354.4,154,185,29,4.76
2014,"BLAND",316.33,192,21,10,2.04
2014,"HIGHLAND",186.68,321,91,9,3.08
2014,"FAUQUIER",315.25,193,61,204.5,42.03
2014,"FREDERICK",250.34,258,69,90,24.73
2014,"BATH",199.77,308,17,7,2.3
2014,"ALBEMARLE",300.58,207,3,116.5,25.68
2014,"DICKENSON",426.24,82,51,12,1.05
2014,"CUMBERLAND",271.04,237,49,23,5.8
2014,"HANOVER",241.27,267,85,213,60.56
2014,"GREENSVILLE",330.77,177,81,5,0.94
2014,"ALLEGHANY",267.37,241,5,9.5,2.44
2014,"ROCKINGHAM",292.05,216,165,261.5,60.15
2014,"SHENANDOAH",306.71,201,171,105,22.47
2014,"POWHATAN",249.85,258,145,18,4.95
2014,"SOUTHAMPTON",318.96,189,175,21,4.23
2014,"PAGE",298.21,210,139,19.5,4.36
2014,"NORTHUMBERLAND",250.8,257,133,2,0.55
2014,"GOOCHLAND",255.5,252,75,21.5,5.77
2014,"FLUVANNA",286.49,222,65,27,6.38
2014,"JAMES CITY",312.99,195,95,15.5,3.22
2014,"FLOYD",339.15,169,63,127.5,22.95
2014,"PRINCE GEORGE",289.39,219,149,7,1.63
2014,"GRAYSON",292.61,215,77,41,9.39
2014,"NORTHAMPTON",244.31,264,131,45.5,12.79
2014,"ORANGE",263.96,244,137,45,11.69
2014,"GREENE",304.61,203,79,37,8
2014,"WISE",422.5,86,195,11,1.01
2014,"SUSSEX",296.77,211,183,15.5,3.48
2014,"HENRICO",247.66,260,87,26.5,7.34
2014,"KING WILLIAM",254.98,253,101,15.5,4.18
2014,"LANCASTER",278.42,230,103,12,2.94
2014,"WARREN",292.96,215,187,35,8.01
2014,"AMHERST",321.95,186,9,27,5.35
2014,"PULASKI",274.75,233,155,18.5,4.59
2014,"BEDFORD",337.48,171,19,52.5,9.56
2014,"SMYTH",333.09,175,173,33,6.15
2015,"FRANKLIN",320.35,188,67,123.5,24.72
2015,"CHARLOTTE",354.44,154,37,115,18.86
2015,"KING GEORGE",381.6,126,99,21,2.82
2015,"NOTTOWAY",337.07,171,135,38,6.92
2015,"BRUNSWICK",356.97,151,25,33,5.31
2015,"ROANOKE",282.67,225,161,62,14.85
2015,"CHARLES CITY",382.95,125,36,13.5,1.8
2015,"CHESAPEAKE CITY",347.64,160,550,62.5,10.65
2015,"APPOMATTOX",328.02,180,11,33.5,6.42
2015,"GLOUCESTER",414.66,93,73,48.5,4.8
2015,"CULPEPER",340.25,168,47,89,15.92
2015,"LEE",401.76,106,105,52,5.87
2015,"WESTMORELAND",397.98,110,193,58,6.79
2015,"PITTSYLVANIA",371.21,137,143,131,19.11
2015,"MECKLENBURG",339.65,168,117,83.5,14.94
2015,"MONTGOMERY",298.43,210,121,37.5,8.39
2015,"HENRY",356.03,152,89,26.5,4.29
2015,"ISLE OF WIGHT",406.22,102,93,25,2.72
2015,"SCOTT",348.57,159,169,53.5,9.06
2015,"RUSSELL",406.46,102,167,28,3.04
2015,"FAIRFAX",377.92,130,59,55,7.61
2015,"CAMPBELL",313.32,195,31,102.5,21.28
2015,"RAPPAHANNOCK",329.29,179,157,58.5,11.15
2015,"BOTETOURT",356.79,151,23,25,4.02
2015,"WYTHE",343.63,164,197,37,6.46
2015,"CLARKE",312.16,196,43,47,9.81
2015,"HALIFAX",353.12,155,83,102.5,16.92
2015,"SUFFOLK CITY",366.97,141,800,65,9.76
2015,"MADISON",268.34,240,113,53,13.55
2015,"ROCKBRIDGE",295.54,212,163,50.5,11.4
2015,"VIRGINIA BEACH CITY",323.91,184,810,47.5,9.31
2015,"AUGUSTA",274.64,233,15,189.5,47.02
2015,"CRAIG",369.31,139,45,14.5,2.15
2015,"SURRY",396.53,111,181,26,3.07
2015,"RICHMOND",412.51,95,159,16,1.62
2015,"PRINCE WILLIAM",386.76,121,153,51.5,6.64
2015,"YORK",406.78,101,199,14,1.51
2015,"AMELIA",342.43,166,7,41.5,7.34
2015,"MIDDLESEX",411.91,96,119,17,1.74
2015,"LOUISA",297.37,211,109,71,15.95
2015,"LUNENBURG",345.54,162,111,34,5.87
2015,"MATHEWS",392.4,116,115,13.5,1.67
2015,"WASHINGTON",392.64,115,191,106,12.98
2015,"BUCKINGHAM",313.3,195,29,17.5,3.63
2015,"CAROLINE",379.77,128,33,25,3.41
2015,"DINWIDDIE",371.73,136,53,40,5.79
2015,"PATRICK",382.08,126,141,57.5,7.71
2015,"SPOTSYLVANIA",351.13,157,177,34.5,5.77
2015,"CARROLL",368.97,139,35,25,3.7
2015,"ESSEX",401.44,107,57,21,2.39
2015,"CHESTERFIELD",353.07,155,41,31.5,5.2
2015,"NELSON",320.73,187,125,81.5,16.23
2015,"PRINCE EDWARD",326.15,182,147,30,5.81
2015,"KING AND QUEEN",420.45,88,97,27.5,2.58
2015,"STAFFORD",339.6,168,179,16.5,2.95
2015,"LOUDOUN",328.09,180,107,210,40.25
2015,"GILES",333.16,175,71,27.5,5.12
2015,"ACCOMACK",329.05,179,1,51.5,9.82
2015,"NEW KENT",433.02,75,127,15,1.2
2015,"TAZEWELL",386.84,121,185,29,3.74
2015,"BLAND",338.41,170,21,10,1.81
2015,"HIGHLAND",302.37,206,91,9,1.97
2015,"FAUQUIER",367.23,141,61,204.5,30.7
2015,"FREDERICK",285.1,223,69,90,21.37
2015,"BATH",299.61,208,17,7,1.55
2015,"ALBEMARLE",331.8,176,3,116.5,21.83
2015,"DICKENSON",366.23,142,51,12,1.81
2015,"CUMBERLAND",305.09,203,49,23,4.97
2015,"HANOVER",349.87,158,85,213,35.84
2015,"GREENSVILLE",348.83,159,81,5,0.85
2015,"ALLEGHANY",345.76,162,5,9.5,1.64
2015,"ROCKINGHAM",268.64,239,165,261.5,66.55
2015,"SHENANDOAH",308.36,200,171,105,22.36
2015,"POWHATAN",327.87,180,145,18,3.45
2015,"SOUTHAMPTON",347.9,160,175,21,3.58
2015,"PAGE",265.96,242,139,19.5,5.03
2015,"NORTHUMBERLAND",376.11,132,133,2,0.28
2015,"GOOCHLAND",303.18,205,75,21.5,4.69
2015,"FLUVANNA",322.36,186,65,27,5.35
2015,"JAMES CITY",406.68,101,95,15.5,1.67
2015,"FLOYD",312.8,195,63,127.5,26.48
2015,"PRINCE GEORGE",352.84,155,149,7,1.16
2015,"GRAYSON",340.53,167,77,41,7.29
2015,"NORTHAMPTON",304.7,203,131,45.5,9.84
2015,"ORANGE",320.06,188,137,45,9.01
2015,"GREENE",316.17,192,79,37,7.56
2015,"WISE",380.14,128,195,11,1.5
2015,"SUSSEX",368.1,140,183,15.5,2.31
2015,"HENRICO",375.83,132,87,26.5,3.72
2015,"KING WILLIAM",395.25,113,101,15.5,1.87
2015,"LANCASTER",378.18,130,103,12,1.66
2015,"WARREN",330.82,177,187,35,6.6
2015,"AMHERST",344.59,163,9,27,4.69
2015,"PULASKI",340.99,167,155,18.5,3.29
2015,"BEDFORD",342.9,165,19,52.5,9.22
2015,"SMYTH",388.55,119,173,33,4.18
2016,"FRANKLIN",308.67,199,67,123.5,26.17
2016,"CHARLOTTE",297.83,210,37,115,25.72
2016,"KING GEORGE",274.29,234,99,21,5.23
2016,"NOTTOWAY",240.56,267,135,38,10.8
2016,"BRUNSWICK",298.74,209,25,33,7.34
2016,"ROANOKE",367.48,141,161,62,9.31
2016,"CHARLES CITY",339.32,169,36,13.5,2.43
2016,"CHESAPEAKE CITY",307.28,201,550,62.5,13.38
2016,"APPOMATTOX",303.78,204,11,33.5,7.28
2016,"GLOUCESTER",292.99,215,73,48.5,11.1
2016,"CULPEPER",353.22,155,47,89,14.69
2016,"LEE",380.78,127,105,52,7.03
2016,"WESTMORELAND",237.42,271,193,58,16.74
2016,"PITTSYLVANIA",350.85,157,143,131,21.9
2016,"MECKLENBURG",292.25,216,117,83.5,19.21
2016,"MONTGOMERY",326.21,182,121,37.5,7.27
2016,"HENRY",356.55,151,89,26.5,4.26
2016,"ISLE OF WIGHT",349.21,159,93,25,4.23
2016,"SCOTT",380.24,128,169,53.5,7.29
2016,"RUSSELL",396.57,111,167,28,3.31
2016,"FAIRFAX",293.02,215,59,55,12.59
2016,"CAMPBELL",329.67,178,31,102.5,19.43
2016,"RAPPAHANNOCK",311.32,197,157,58.5,12.27
2016,"BOTETOURT",310.19,198,23,25,5.27
2016,"WYTHE",332.78,175,197,37,6.89
2016,"CLARKE",282.82,225,43,47,11.26
2016,"HALIFAX",335.4,173,83,102.5,18.88
2016,"SUFFOLK CITY",332,176,800,65,12.18
2016,"MADISON",343.17,165,113,53,9.31
2016,"ROCKBRIDGE",290.71,217,163,50.5,11.67
2016,"VIRGINIA BEACH CITY",327.25,181,810,47.5,9.16
2016,"AUGUSTA",347.9,160,15,189.5,32.29
2016,"CRAIG",358.93,149,45,14.5,2.3
2016,"SURRY",342.42,166,181,26,4.6
2016,"RICHMOND",248.96,259,159,16,4.41
2016,"PRINCE WILLIAM",262.09,246,153,51.5,13.49
2016,"YORK",295.91,212,199,14,3.16
2016,"AMELIA",234.6,273,7,41.5,12.06
2016,"MIDDLESEX",272.09,236,119,17,4.27
2016,"LOUISA",343.35,165,109,71,12.47
2016,"LUNENBURG",280.68,227,111,34,8.22
2016,"MATHEWS",265.57,242,115,13.5,3.48
2016,"WASHINGTON",348.17,160,191,106,18.06
2016,"BUCKINGHAM",310.17,198,29,17.5,3.69
2016,"CAROLINE",349.1,159,33,25,4.23
2016,"DINWIDDIE",266.99,241,53,40,10.27
2016,"PATRICK",372.33,136,141,57.5,8.33
2016,"SPOTSYLVANIA",367.74,140,177,34.5,5.14
2016,"CARROLL",390.06,118,35,25,3.14
2016,"ESSEX",272.65,235,57,21,5.26
2016,"CHESTERFIELD",266.65,241,41,31.5,8.08
2016,"NELSON",412.7,95,125,81.5,8.24
2016,"PRINCE EDWARD",270.17,238,147,30,7.6
2016,"KING AND QUEEN",334.45,174,97,27.5,5.1
2016,"STAFFORD",285.61,222,179,16.5,3.9
2016,"LOUDOUN",296.03,212,107,210,47.41
2016,"GILES",363.75,144,71,27.5,4.22
2016,"ACCOMACK",305.79,202,1,51.5,11.08
2016,"NEW KENT",341.98,166,127,15,2.65
2016,"TAZEWELL",389.98,118,185,29,3.64
2016,"BLAND",368.96,139,21,10,1.48
2016,"HIGHLAND",286.66,221,91,9,2.12
2016,"FAUQUIER",270.76,237,61,204.5,51.61
2016,"FREDERICK",276.29,232,69,90,22.23
2016,"BATH",277.75,230,17,7,1.71
2016,"ALBEMARLE",366.63,141,3,116.5,17.49
2016,"DICKENSON",350.57,157,51,12,2.01
2016,"CUMBERLAND",283.15,225,49,23,5.51
2016,"HANOVER",365.91,142,85,213,32.21
2016,"GREENSVILLE",322.98,185,81,5,0.98
2016,"ALLEGHANY",291.1,217,5,9.5,2.2
2016,"ROCKINGHAM",384.81,123,165,261.5,34.25
2016,"SHENANDOAH",324.75,183,171,105,20.46
2016,"POWHATAN",265.7,242,145,18,4.64
2016,"SOUTHAMPTON",321.25,187,175,21,4.18
2016,"PAGE",328.17,180,139,19.5,3.74
2016,"NORTHUMBERLAND",279.8,228,133,2,0.49
2016,"GOOCHLAND",288.34,220,75,21.5,5.04
2016,"FLUVANNA",323.39,185,65,27,5.32
2016,"JAMES CITY",322.17,186,95,15.5,3.07
2016,"FLOYD",332.13,176,63,127.5,23.9
2016,"PRINCE GEORGE",328.88,179,149,7,1.33
2016,"GRAYSON",341.38,167,77,41,7.29
2016,"NORTHAMPTON",286.74,221,131,45.5,10.71
2016,"ORANGE",346.22,162,137,45,7.76
2016,"GREENE",325.89,182,79,37,7.17
2016,"WISE",398.57,109,195,11,1.28
2016,"SUSSEX",338.28,170,183,15.5,2.81
2016,"HENRICO",347.24,161,87,26.5,4.54
2016,"KING WILLIAM",360.48,148,101,15.5,2.44
2016,"LANCASTER",249.29,259,103,12,3.31
2016,"WARREN",290.77,217,187,35,8.09
2016,"AMHERST",375.92,132,9,27,3.8
2016,"PULASKI",332.22,176,155,18.5,3.47
2016,"BEDFORD",289.07,219,19,52.5,12.24
2016,"SMYTH",364.6,143,173,33,5.03
2017,"FRANKLIN",413.52,94,67,123.5,12.36
2017,"CHARLOTTE",268.04,240,37,115,29.39
2017,"KING GEORGE",348.9,159,99,21,3.56
2017,"NOTTOWAY",271.51,236,135,38,9.55
2017,"BRUNSWICK",333.93,174,25,33,6.11
2017,"ROANOKE",286.85,221,161,62,14.59
2017,"CHARLES CITY",339.03,169,36,13.5,2.43
2017,"CHESAPEAKE CITY",416.67,91,550,62.5,6.06
2017,"APPOMATTOX",262.29,246,11,33.5,8.78
2017,"GLOUCESTER",282.46,226,73,48.5,11.67
2017,"CULPEPER",255.33,253,47,89,23.98
2017,"LEE",351.04,157,105,52,8.69
2017,"WESTMORELAND",327.94,180,193,58,11.12
2017,"PITTSYLVANIA",314.63,193,143,131,26.92
2017,"MECKLENBURG",323.14,185,117,83.5,16.45
2017,"MONTGOMERY",261.1,247,121,37.5,9.86
2017,"HENRY",268.15,240,89,26.5,6.77
2017,"ISLE OF WIGHT",395.49,113,93,25,3.01
2017,"SCOTT",317.51,190,169,53.5,10.82
2017,"RUSSELL",321.75,186,167,28,5.55
2017,"FAIRFAX",299.07,209,59,55,12.24
2017,"CAMPBELL",224.4,284,31,102.5,31
2017,"RAPPAHANNOCK",286.95,221,157,58.5,13.77
2017,"BOTETOURT",242.11,266,23,25,7.08
2017,"WYTHE",244.4,264,197,37,10.4
2017,"CLARKE",270.91,237,43,47,11.86
2017,"HALIFAX",306.49,202,83,102.5,22.05
2017,"SUFFOLK CITY",390.7,117,800,65,8.1
2017,"MADISON",296.25,212,113,53,11.96
2017,"ROCKBRIDGE",263.72,244,163,50.5,13.12
2017,"VIRGINIA BEACH CITY",430.3,78,810,47.5,3.95
2017,"AUGUSTA",267.19,241,15,189.5,48.63
2017,"CRAIG",243.33,265,45,14.5,4.09
2017,"SURRY",337.31,171,181,26,4.73
2017,"RICHMOND",293.6,214,159,16,3.65
2017,"PRINCE WILLIAM",298.57,209,153,51.5,11.46
2017,"YORK",300.68,207,199,14,3.09
2017,"AMELIA",297.94,210,7,41.5,9.28
2017,"MIDDLESEX",318.98,189,119,17,3.42
2017,"LOUISA",246.28,262,109,71,19.81
2017,"LUNENBURG",306.44,202,111,34,7.31
2017,"MATHEWS",274.9,233,115,13.5,3.35
2017,"WASHINGTON",319.35,189,191,106,21.33
2017,"BUCKINGHAM",239.07,269,29,17.5,5.01
2017,"CAROLINE",337.88,170,33,25,4.53
2017,"DINWIDDIE",323.25,185,53,40,7.88
2017,"PATRICK",315.62,192,141,57.5,11.76
2017,"SPOTSYLVANIA",323.44,185,177,34.5,6.8
2017,"CARROLL",280.39,228,35,25,6.07
2017,"ESSEX",304.12,204,57,21,4.56
2017,"CHESTERFIELD",317.01,191,41,31.5,6.41
2017,"NELSON",249.6,258,125,81.5,22.39
2017,"PRINCE EDWARD",257.96,250,147,30,7.99
2017,"KING AND QUEEN",297.21,211,97,27.5,6.18
2017,"STAFFORD",283.35,225,179,16.5,3.95
2017,"LOUDOUN",293.73,214,107,210,47.85
2017,"GILES",294.61,213,71,27.5,6.24
2017,"ACCOMACK",325.98,182,1,51.5,9.98
2017,"NEW KENT",303.81,204,127,15,3.26
2017,"TAZEWELL",291.42,217,185,29,6.7
2017,"BLAND",256.15,252,21,10,2.68
2017,"HIGHLAND",285.53,222,91,9,2.13
2017,"FAUQUIER",289.97,218,61,204.5,47.47
2017,"FREDERICK",269.65,238,69,90,22.81
2017,"BATH",260.28,248,17,7,1.85
2017,"ALBEMARLE",250.08,258,3,116.5,32.01
2017,"DICKENSON",346.21,162,51,12,2.07
2017,"CUMBERLAND",219.8,288,49,23,7.05
2017,"HANOVER",302.35,206,85,213,46.72
2017,"GREENSVILLE",332.42,176,81,5,0.94
2017,"ALLEGHANY",232.13,276,5,9.5,2.79
2017,"ROCKINGHAM",275.33,233,165,261.5,64.88
2017,"SHENANDOAH",260.5,248,171,105,27.73
2017,"POWHATAN",278.17,230,145,18,4.41
2017,"SOUTHAMPTON",397.15,111,175,21,2.48
2017,"PAGE",252.41,256,139,19.5,5.32
2017,"NORTHUMBERLAND",337.01,171,133,2,0.36
2017,"GOOCHLAND",245.12,263,75,21.5,6.02
2017,"FLUVANNA",217.59,290,65,27,8.34
2017,"JAMES CITY",273.6,234,95,15.5,3.86
2017,"FLOYD",240.31,268,63,127.5,36.39
2017,"PRINCE GEORGE",315.28,193,149,7,1.44
2017,"GRAYSON",287.67,220,77,41,9.61
2017,"NORTHAMPTON",286.89,221,131,45.5,10.71
2017,"ORANGE",279.31,229,137,45,10.97
2017,"GREENE",314.34,194,79,37,7.64
2017,"WISE",349.44,159,195,11,1.86
2017,"SUSSEX",368.46,140,183,15.5,2.31
2017,"HENRICO",309.16,199,87,26.5,5.62
2017,"KING WILLIAM",296.25,212,101,15.5,3.5
2017,"LANCASTER",342.73,165,103,12,2.11
2017,"WARREN",242.86,265,187,35,9.88
2017,"AMHERST",264.25,244,9,27,7.02
2017,"PULASKI",232.42,276,155,18.5,5.44
2017,"BEDFORD",283.18,225,19,52.5,12.58
2017,"SMYTH",317.14,191,173,33,6.71
